id,date,text,lat,long,geometry
457240499,2024-12-01 23:58:10,,55.612406,37.705578,POINT (37.705578 55.612406)
464529701,2024-12-01 23:54:59,,55.520295,37.346505,POINT (37.346505 55.520295)
457317982,2024-12-01 23:49:50,,55.6452,37.497101,POINT (37.497101 55.6452)
457240258,2024-12-01 23:49:29,,55.678607,37.528576,POINT (37.528576 55.678607)
457240259,2024-12-01 23:49:29,,55.678607,37.528576,POINT (37.528576 55.678607)
457240260,2024-12-01 23:49:29,,55.678607,37.528576,POINT (37.528576 55.678607)
456239029,2024-12-01 23:29:39,,55.550421,37.5591,POINT (37.5591 55.550421)
456239030,2024-12-01 23:29:39,,55.550421,37.5591,POINT (37.5591 55.550421)
456239031,2024-12-01 23:29:39,,55.550421,37.5591,POINT (37.5591 55.550421)
457239020,2024-12-01 23:24:51,,55.466514,37.294593,POINT (37.294593 55.466514)
457240248,2024-12-01 23:24:10,,55.680098,37.529491,POINT (37.529491 55.680098)
457240249,2024-12-01 23:24:10,,55.680098,37.529491,POINT (37.529491 55.680098)
457240247,2024-12-01 23:24:10,,55.679405,37.529495,POINT (37.529495 55.679405)
457240244,2024-12-01 23:24:10,,55.679798,37.528804,POINT (37.528804 55.679798)
457240250,2024-12-01 23:24:10,,55.679996,37.529799,POINT (37.529799 55.679996)
457240246,2024-12-01 23:24:10,,55.679912,37.528904,POINT (37.528904 55.679912)
457240245,2024-12-01 23:24:10,,55.680013,37.528817,POINT (37.528817 55.680013)
457239018,2024-12-01 23:21:24,,55.466524,37.294497,POINT (37.294497 55.466524)
456239017,2024-12-01 23:18:28,,55.653399,37.41069,POINT (37.41069 55.653399)
457241098,2024-12-01 23:07:16,,55.543018,37.534483,POINT (37.534483 55.543018)
457251622,2024-12-01 23:06:28,,55.503503,37.560788,POINT (37.560788 55.503503)
457248579,2024-12-01 23:02:14,,55.501998,37.516299,POINT (37.516299 55.501998)
457248578,2024-12-01 23:02:12,,55.501998,37.516299,POINT (37.516299 55.501998)
456239025,2024-12-01 23:00:57,,55.550298,37.5596,POINT (37.5596 55.550298)
456239024,2024-12-01 23:00:55,,55.550409,37.559417,POINT (37.559417 55.550409)
456239023,2024-12-01 23:00:53,,55.550616,37.559086,POINT (37.559086 55.550616)
457240068,2024-12-01 22:57:38,,55.627016,37.59158,POINT (37.59158 55.627016)
457240075,2024-12-01 22:57:38,,55.626809,37.591911,POINT (37.591911 55.626809)
457240073,2024-12-01 22:57:38,,55.627115,37.591715,POINT (37.591715 55.627115)
457240069,2024-12-01 22:57:38,,55.627106,37.591591,POINT (37.591591 55.627106)
464529513,2024-12-01 22:55:12,,55.630015,37.611393,POINT (37.611393 55.630015)
457239267,2024-12-01 22:53:02,,55.627115,37.591715,POINT (37.591715 55.627115)
457239263,2024-12-01 22:50:03,,55.627106,37.591591,POINT (37.591591 55.627106)
457239264,2024-12-01 22:50:03,,55.627016,37.59158,POINT (37.59158 55.627016)
457239257,2024-12-01 22:49:59,,55.626809,37.591911,POINT (37.591911 55.626809)
457241107,2024-12-01 22:39:28,,55.660607,37.502175,POINT (37.502175 55.660607)
457239673,2024-12-01 22:35:24,,55.571197,37.485501,POINT (37.485501 55.571197)
457239664,2024-12-01 22:35:08,,55.543123,37.496193,POINT (37.496193 55.543123)
457239662,2024-12-01 22:35:04,,55.544905,37.494112,POINT (37.494112 55.544905)
457239660,2024-12-01 22:35:01,,55.543007,37.495591,POINT (37.495591 55.543007)
457239659,2024-12-01 22:35:00,,55.545401,37.479794,POINT (37.479794 55.545401)
457239310,2024-12-01 22:32:39,,55.473616,37.707705,POINT (37.707705 55.473616)
457249897,2024-12-01 22:29:03,,55.640114,37.533077,POINT (37.533077 55.640114)
457242354,2024-12-01 22:27:40,,55.641797,37.500606,POINT (37.500606 55.641797)
457239474,2024-12-01 22:26:54,,55.609701,37.598399,POINT (37.598399 55.609701)
457240222,2024-12-01 22:22:05,,55.678705,37.538806,POINT (37.538806 55.678705)
457240224,2024-12-01 22:22:05,,55.678721,37.542399,POINT (37.542399 55.678721)
457240223,2024-12-01 22:22:05,,55.678705,37.538806,POINT (37.538806 55.678705)
457239089,2024-12-01 22:21:50,,55.570522,37.578099,POINT (37.578099 55.570522)
457239409,2024-12-01 22:15:21,,55.5013,37.447991,POINT (37.447991 55.5013)
457239411,2024-12-01 22:15:21,,55.5013,37.447991,POINT (37.447991 55.5013)
457239410,2024-12-01 22:15:21,,55.5013,37.447991,POINT (37.447991 55.5013)
457239408,2024-12-01 22:15:21,,55.5013,37.447991,POINT (37.447991 55.5013)
457255970,2024-12-01 22:11:31,,55.5072,37.758302,POINT (37.758302 55.5072)
457240213,2024-12-01 22:06:31,,55.676892,37.519101,POINT (37.519101 55.676892)
457240214,2024-12-01 22:06:31,,55.67711,37.518672,POINT (37.518672 55.67711)
457240210,2024-12-01 22:06:31,,55.67711,37.518672,POINT (37.518672 55.67711)
457240212,2024-12-01 22:06:31,,55.677003,37.518917,POINT (37.518917 55.677003)
457240211,2024-12-01 22:06:31,,55.67711,37.518672,POINT (37.518672 55.67711)
457239403,2024-12-01 21:59:08,,55.643606,37.518998,POINT (37.518998 55.643606)
457239018,2024-12-01 21:54:29,,55.417449,37.260101,POINT (37.260101 55.417449)
457249450,2024-12-01 21:53:51,,55.53881,37.729319,POINT (37.729319 55.53881)
457250298,2024-12-01 21:53:39,,55.422105,37.575974,POINT (37.575974 55.422105)
457239021,2024-12-01 21:40:05,,55.682019,37.489888,POINT (37.489888 55.682019)
457259256,2024-12-01 21:37:25,,55.612015,37.603281,POINT (37.603281 55.612015)
457259255,2024-12-01 21:37:21,,55.612015,37.603281,POINT (37.603281 55.612015)
457259254,2024-12-01 21:37:19,,55.612015,37.603281,POINT (37.603281 55.612015)
457259253,2024-12-01 21:37:17,,55.612015,37.603281,POINT (37.603281 55.612015)
457259252,2024-12-01 21:37:15,,55.612015,37.603281,POINT (37.603281 55.612015)
457259251,2024-12-01 21:37:12,,55.612015,37.603281,POINT (37.603281 55.612015)
457259250,2024-12-01 21:37:10,,55.612015,37.603281,POINT (37.603281 55.612015)
457259249,2024-12-01 21:37:08,,55.612015,37.603281,POINT (37.603281 55.612015)
457259248,2024-12-01 21:37:06,,55.612015,37.603281,POINT (37.603281 55.612015)
457259247,2024-12-01 21:37:04,,55.612015,37.603281,POINT (37.603281 55.612015)
457259246,2024-12-01 21:37:02,,55.612015,37.603281,POINT (37.603281 55.612015)
457259245,2024-12-01 21:37:00,,55.612015,37.603281,POINT (37.603281 55.612015)
457259244,2024-12-01 21:36:57,,55.612015,37.603281,POINT (37.603281 55.612015)
457259243,2024-12-01 21:36:55,,55.612015,37.603281,POINT (37.603281 55.612015)
457259242,2024-12-01 21:36:53,,55.612015,37.603281,POINT (37.603281 55.612015)
457259241,2024-12-01 21:36:51,,55.612015,37.603281,POINT (37.603281 55.612015)
457259240,2024-12-01 21:36:48,,55.612015,37.603281,POINT (37.603281 55.612015)
457259239,2024-12-01 21:36:46,,55.612015,37.603281,POINT (37.603281 55.612015)
457259238,2024-12-01 21:36:44,,55.612015,37.603281,POINT (37.603281 55.612015)
457259237,2024-12-01 21:36:42,,55.612015,37.603281,POINT (37.603281 55.612015)
457259236,2024-12-01 21:36:40,,55.612015,37.603281,POINT (37.603281 55.612015)
457259235,2024-12-01 21:36:38,,55.612015,37.603281,POINT (37.603281 55.612015)
457259234,2024-12-01 21:36:36,,55.612015,37.603281,POINT (37.603281 55.612015)
457259233,2024-12-01 21:36:34,,55.612015,37.603281,POINT (37.603281 55.612015)
457259232,2024-12-01 21:36:32,,55.612015,37.603281,POINT (37.603281 55.612015)
457259231,2024-12-01 21:36:29,,55.612015,37.603281,POINT (37.603281 55.612015)
457259230,2024-12-01 21:36:28,,55.612015,37.603281,POINT (37.603281 55.612015)
457259229,2024-12-01 21:36:26,,55.612015,37.603281,POINT (37.603281 55.612015)
457259228,2024-12-01 21:36:23,,55.612015,37.603281,POINT (37.603281 55.612015)
457259227,2024-12-01 21:36:21,,55.612015,37.603281,POINT (37.603281 55.612015)
457259226,2024-12-01 21:36:19,,55.612015,37.603281,POINT (37.603281 55.612015)
457259225,2024-12-01 21:36:16,,55.612015,37.603281,POINT (37.603281 55.612015)
457259224,2024-12-01 21:36:14,,55.612015,37.603281,POINT (37.603281 55.612015)
457259223,2024-12-01 21:36:12,,55.612015,37.603281,POINT (37.603281 55.612015)
457259222,2024-12-01 21:36:09,,55.612015,37.603281,POINT (37.603281 55.612015)
457259221,2024-12-01 21:36:07,,55.612015,37.603281,POINT (37.603281 55.612015)
457259220,2024-12-01 21:36:05,,55.612015,37.603281,POINT (37.603281 55.612015)
457259219,2024-12-01 21:36:02,,55.612015,37.603281,POINT (37.603281 55.612015)
457259218,2024-12-01 21:36:00,,55.612015,37.603281,POINT (37.603281 55.612015)
457259216,2024-12-01 21:35:56,,55.612015,37.603281,POINT (37.603281 55.612015)
457259215,2024-12-01 21:35:54,,55.612015,37.603281,POINT (37.603281 55.612015)
457259214,2024-12-01 21:35:52,,55.612015,37.603281,POINT (37.603281 55.612015)
457259213,2024-12-01 21:35:50,,55.612015,37.603281,POINT (37.603281 55.612015)
457259212,2024-12-01 21:35:48,,55.612015,37.603281,POINT (37.603281 55.612015)
457259211,2024-12-01 21:35:46,,55.612015,37.603281,POINT (37.603281 55.612015)
457259210,2024-12-01 21:35:44,,55.612015,37.603281,POINT (37.603281 55.612015)
457259209,2024-12-01 21:35:33,,55.612015,37.603281,POINT (37.603281 55.612015)
457259208,2024-12-01 21:35:31,,55.612015,37.603281,POINT (37.603281 55.612015)
457259207,2024-12-01 21:35:27,,55.612015,37.603281,POINT (37.603281 55.612015)
457259206,2024-12-01 21:35:24,,55.612015,37.603281,POINT (37.603281 55.612015)
457259205,2024-12-01 21:35:21,,55.612015,37.603281,POINT (37.603281 55.612015)
457259204,2024-12-01 21:35:19,,55.612015,37.603281,POINT (37.603281 55.612015)
457240763,2024-12-01 21:25:34,,55.647912,37.34158,POINT (37.34158 55.647912)
457240762,2024-12-01 21:25:34,,55.648817,37.343414,POINT (37.343414 55.648817)
457240760,2024-12-01 21:25:34,,55.646897,37.34321,POINT (37.34321 55.646897)
457240761,2024-12-01 21:25:34,,55.649316,37.343201,POINT (37.343201 55.649316)
457240764,2024-12-01 21:25:34,,55.648806,37.343512,POINT (37.343512 55.648806)
456239017,2024-12-01 21:18:31,,55.670505,37.405607,POINT (37.405607 55.670505)
457239231,2024-12-01 21:12:32,,55.655313,37.623008,POINT (37.623008 55.655313)
457239229,2024-12-01 21:12:32,,55.638308,37.638501,POINT (37.638501 55.638308)
457239228,2024-12-01 21:12:32,,55.655313,37.623008,POINT (37.623008 55.655313)
457239227,2024-12-01 21:12:32,,55.655313,37.623008,POINT (37.623008 55.655313)
457239230,2024-12-01 21:12:32,,55.638797,37.638389,POINT (37.638389 55.638797)
457239226,2024-12-01 21:12:32,,55.655909,37.631413,POINT (37.631413 55.655909)
457255586,2024-12-01 21:10:48,https://vk.com/animefi,55.649917,37.5418,POINT (37.5418 55.649917)
457239151,2024-12-01 21:04:57,,55.513206,37.3864,POINT (37.3864 55.513206)
457239153,2024-12-01 21:04:57,,55.514713,37.386107,POINT (37.386107 55.514713)
457239150,2024-12-01 21:04:57,,55.514713,37.386107,POINT (37.386107 55.514713)
457240750,2024-12-01 21:04:01,,55.643293,37.394603,POINT (37.394603 55.643293)
457240755,2024-12-01 21:04:01,,55.645298,37.399488,POINT (37.399488 55.645298)
457240757,2024-12-01 21:04:01,,55.645314,37.398286,POINT (37.398286 55.645314)
457240758,2024-12-01 21:04:01,,55.641409,37.397224,POINT (37.397224 55.641409)
457240751,2024-12-01 21:04:01,,55.643507,37.396507,POINT (37.396507 55.643507)
457240753,2024-12-01 21:04:01,,55.645314,37.398286,POINT (37.398286 55.645314)
457240752,2024-12-01 21:04:01,,55.643819,37.397095,POINT (37.397095 55.643819)
457240759,2024-12-01 21:04:01,,55.64281,37.393393,POINT (37.393393 55.64281)
457240756,2024-12-01 21:04:01,,55.645314,37.398286,POINT (37.398286 55.645314)
457240754,2024-12-01 21:04:01,,55.643819,37.397095,POINT (37.397095 55.643819)
457239953,2024-12-01 20:50:41,,55.615901,37.681683,POINT (37.681683 55.615901)
457239034,2024-12-01 20:28:05,,55.524615,37.582698,POINT (37.582698 55.524615)
457239050,2024-12-01 20:27:49,,55.47731,37.528417,POINT (37.528417 55.47731)
457241853,2024-12-01 20:26:24,,55.550308,37.496719,POINT (37.496719 55.550308)
457240031,2024-12-01 20:26:10,,55.581208,37.644098,POINT (37.644098 55.581208)
457240028,2024-12-01 20:26:10,,55.580799,37.644097,POINT (37.644097 55.580799)
457243417,2024-12-01 20:12:58,,55.611701,37.608704,POINT (37.608704 55.611701)
457243416,2024-12-01 20:12:57,,55.611612,37.608693,POINT (37.608693 55.611612)
457243415,2024-12-01 20:12:54,,55.611612,37.608693,POINT (37.608693 55.611612)
457243414,2024-12-01 20:12:52,,55.611701,37.608704,POINT (37.608704 55.611701)
457243413,2024-12-01 20:12:51,,55.611612,37.608693,POINT (37.608693 55.611612)
457243412,2024-12-01 20:12:48,,55.611612,37.608693,POINT (37.608693 55.611612)
457243411,2024-12-01 20:12:46,,55.611612,37.608693,POINT (37.608693 55.611612)
457243410,2024-12-01 20:12:45,,55.611612,37.608693,POINT (37.608693 55.611612)
457243409,2024-12-01 20:12:44,,55.611701,37.608704,POINT (37.608704 55.611701)
457241084,2024-12-01 20:12:10,,55.651406,37.39508,POINT (37.39508 55.651406)
457243287,2024-12-01 20:08:54,,55.624502,37.594395,POINT (37.594395 55.624502)
457243286,2024-12-01 20:08:52,,55.624502,37.594395,POINT (37.594395 55.624502)
457240586,2024-12-01 20:01:44,"SMAS-подтяжка лица 
Корсетная пластика шеи
Эндоскопическая подтяжка лобной области
Круговая блефаропластика",55.629294,37.616598,POINT (37.616598 55.629294)
457240585,2024-12-01 20:01:41,"SMAS-подтяжка лица 
Корсетная пластика шеи
Эндоскопическая подтяжка лобной области
Круговая блефаропластика",55.629294,37.616598,POINT (37.616598 55.629294)
457240584,2024-12-01 20:01:38,"SMAS-подтяжка лица 
Корсетная пластика шеи
Эндоскопическая подтяжка лобной области
Круговая блефаропластика",55.629294,37.616598,POINT (37.616598 55.629294)
457240581,2024-12-01 20:00:55,,55.629294,37.616598,POINT (37.616598 55.629294)
457240582,2024-12-01 20:00:55,,55.629294,37.616598,POINT (37.616598 55.629294)
457240580,2024-12-01 20:00:55,,55.629294,37.616598,POINT (37.616598 55.629294)
457248574,2024-12-01 19:55:00,,55.50201,37.516704,POINT (37.516704 55.50201)
457248573,2024-12-01 19:54:55,,55.501896,37.516605,POINT (37.516605 55.501896)
457248571,2024-12-01 19:54:40,,55.50201,37.516704,POINT (37.516704 55.50201)
457248570,2024-12-01 19:54:34,,55.50201,37.516704,POINT (37.516704 55.50201)
457248569,2024-12-01 19:54:30,,55.50201,37.516704,POINT (37.516704 55.50201)
457248568,2024-12-01 19:54:25,,55.50201,37.516704,POINT (37.516704 55.50201)
457248567,2024-12-01 19:54:21,,55.50201,37.516704,POINT (37.516704 55.50201)
457239017,2024-12-01 19:52:32,,55.595806,37.670774,POINT (37.670774 55.595806)
457239061,2024-12-01 19:41:47,,55.601015,37.518983,POINT (37.518983 55.601015)
457240181,2024-12-01 19:40:25,,55.48252,37.601993,POINT (37.601993 55.48252)
457240182,2024-12-01 19:40:25,,55.482601,37.60188,POINT (37.60188 55.482601)
457240183,2024-12-01 19:40:25,,55.48261,37.602003,POINT (37.602003 55.48261)
457239018,2024-12-01 19:38:17,,55.586615,37.723997,POINT (37.723997 55.586615)
457240255,2024-12-01 19:31:18,,55.601505,37.613185,POINT (37.613185 55.601505)
457239218,2024-12-01 19:30:50,,55.650201,37.523515,POINT (37.523515 55.650201)
457239217,2024-12-01 19:28:28,,55.650315,37.523615,POINT (37.523615 55.650315)
457239215,2024-12-01 19:27:23,,55.650315,37.523615,POINT (37.523615 55.650315)
457239216,2024-12-01 19:27:23,,55.650315,37.523615,POINT (37.523615 55.650315)
456239035,2024-12-01 19:22:03,,55.585204,37.723404,POINT (37.723404 55.585204)
457293051,2024-12-01 19:18:09,,55.416825,37.484493,POINT (37.484493 55.416825)
457239026,2024-12-01 19:15:29,,55.667105,37.55178,POINT (37.55178 55.667105)
457240847,2024-12-01 19:02:34,,55.595314,37.606803,POINT (37.606803 55.595314)
457240846,2024-12-01 19:02:32,,55.595314,37.606803,POINT (37.606803 55.595314)
457240845,2024-12-01 19:02:28,,55.595403,37.606814,POINT (37.606814 55.595403)
457240844,2024-12-01 19:02:26,,55.595403,37.606814,POINT (37.606814 55.595403)
457240843,2024-12-01 19:02:25,,55.595403,37.606814,POINT (37.606814 55.595403)
457240842,2024-12-01 19:02:23,,55.595403,37.606814,POINT (37.606814 55.595403)
457240841,2024-12-01 19:02:21,,55.595403,37.606814,POINT (37.606814 55.595403)
457240840,2024-12-01 19:02:18,,55.595403,37.606814,POINT (37.606814 55.595403)
457240839,2024-12-01 19:02:15,,55.595403,37.606814,POINT (37.606814 55.595403)
457240838,2024-12-01 19:02:13,,55.595403,37.606814,POINT (37.606814 55.595403)
457240837,2024-12-01 19:02:12,,55.595403,37.606814,POINT (37.606814 55.595403)
457240836,2024-12-01 19:02:10,,55.595403,37.606814,POINT (37.606814 55.595403)
457240835,2024-12-01 19:02:08,,55.595403,37.606814,POINT (37.606814 55.595403)
457240834,2024-12-01 19:01:23,,55.595314,37.606803,POINT (37.606803 55.595314)
457240833,2024-12-01 19:01:19,,55.595314,37.606803,POINT (37.606803 55.595314)
457240832,2024-12-01 19:01:17,,55.595314,37.606803,POINT (37.606803 55.595314)
457240831,2024-12-01 19:01:00,,55.595314,37.606803,POINT (37.606803 55.595314)
457240830,2024-12-01 19:00:58,,55.595314,37.606803,POINT (37.606803 55.595314)
457240829,2024-12-01 19:00:56,,55.595314,37.606803,POINT (37.606803 55.595314)
457240828,2024-12-01 19:00:54,,55.595314,37.606803,POINT (37.606803 55.595314)
457240827,2024-12-01 19:00:52,,55.595314,37.606803,POINT (37.606803 55.595314)
457240826,2024-12-01 19:00:49,,55.595314,37.606803,POINT (37.606803 55.595314)
457240825,2024-12-01 19:00:47,,55.595314,37.606803,POINT (37.606803 55.595314)
457240824,2024-12-01 19:00:45,,55.595314,37.606803,POINT (37.606803 55.595314)
457240823,2024-12-01 19:00:43,,55.596405,37.609573,POINT (37.609573 55.596405)
457240822,2024-12-01 19:00:39,,55.596405,37.609573,POINT (37.609573 55.596405)
457240821,2024-12-01 19:00:37,,55.596405,37.609573,POINT (37.609573 55.596405)
457240820,2024-12-01 19:00:35,,55.596405,37.609573,POINT (37.609573 55.596405)
457240819,2024-12-01 19:00:33,,55.595314,37.606803,POINT (37.606803 55.595314)
457240818,2024-12-01 19:00:31,,55.595314,37.606803,POINT (37.606803 55.595314)
457240817,2024-12-01 19:00:30,,55.595314,37.606803,POINT (37.606803 55.595314)
457240816,2024-12-01 18:59:03,,55.595408,37.606876,POINT (37.606876 55.595408)
457240815,2024-12-01 18:59:01,,55.595408,37.606876,POINT (37.606876 55.595408)
457240814,2024-12-01 18:59:00,,55.595408,37.606876,POINT (37.606876 55.595408)
457240813,2024-12-01 18:58:58,,55.595408,37.606876,POINT (37.606876 55.595408)
457240812,2024-12-01 18:58:56,,55.595408,37.606876,POINT (37.606876 55.595408)
457240811,2024-12-01 18:58:54,,55.595408,37.606876,POINT (37.606876 55.595408)
457240810,2024-12-01 18:58:53,,55.595408,37.606876,POINT (37.606876 55.595408)
457240809,2024-12-01 18:58:51,,55.595408,37.606876,POINT (37.606876 55.595408)
457240808,2024-12-01 18:58:50,,55.595408,37.606876,POINT (37.606876 55.595408)
457240807,2024-12-01 18:58:48,,55.595408,37.606876,POINT (37.606876 55.595408)
457240806,2024-12-01 18:58:46,,55.595303,37.6069,POINT (37.6069 55.595303)
457240805,2024-12-01 18:58:45,,55.595314,37.606803,POINT (37.606803 55.595314)
457768759,2024-12-01 18:49:57,,55.449313,37.740711,POINT (37.740711 55.449313)
457240782,2024-12-01 18:38:38,,55.524106,37.582783,POINT (37.582783 55.524106)
457239099,2024-12-01 18:31:34,,55.599604,37.510278,POINT (37.510278 55.599604)
457240947,2024-12-01 18:28:59,,55.538408,37.46022,POINT (37.46022 55.538408)
457768752,2024-12-01 18:24:09,,55.449214,37.741798,POINT (37.741798 55.449214)
457768751,2024-12-01 18:23:51,,55.449408,37.741285,POINT (37.741285 55.449408)
457768750,2024-12-01 18:23:33,,55.449519,37.741103,POINT (37.741103 55.449519)
457768744,2024-12-01 18:23:14,,55.449317,37.741493,POINT (37.741493 55.449317)
457243053,2024-12-01 18:20:10,,55.662013,37.477786,POINT (37.477786 55.662013)
464528874,2024-12-01 18:18:43,,55.640308,37.528494,POINT (37.528494 55.640308)
457241100,2024-12-01 18:14:53,,55.534013,37.721202,POINT (37.721202 55.534013)
457241101,2024-12-01 18:14:53,,55.534103,37.721213,POINT (37.721213 55.534103)
457239414,2024-12-01 18:07:49,,55.683207,37.459505,POINT (37.459505 55.683207)
457240387,2024-12-01 18:03:35,,55.654211,37.625688,POINT (37.625688 55.654211)
457240571,2024-12-01 18:00:37,,55.559519,37.700706,POINT (37.700706 55.559519)
457241236,2024-12-01 17:53:46,,55.450312,37.538325,POINT (37.538325 55.450312)
457241155,2024-12-01 17:50:36,,55.380016,37.521487,POINT (37.521487 55.380016)
457241151,2024-12-01 17:50:36,,55.380016,37.521487,POINT (37.521487 55.380016)
457241153,2024-12-01 17:50:36,,55.383911,37.522994,POINT (37.522994 55.383911)
457245439,2024-12-01 17:48:59,,55.670418,37.547985,POINT (37.547985 55.670418)
457243214,2024-12-01 17:35:49,,55.654117,37.628294,POINT (37.628294 55.654117)
457243213,2024-12-01 17:35:49,,55.654102,37.627604,POINT (37.627604 55.654102)
457243212,2024-12-01 17:35:49,,55.653504,37.628182,POINT (37.628182 55.653504)
457239917,2024-12-01 17:33:59,,55.60211,37.353173,POINT (37.353173 55.60211)
457239912,2024-12-01 17:33:59,,55.6022,37.353184,POINT (37.353184 55.6022)
457239914,2024-12-01 17:33:59,,55.60211,37.353173,POINT (37.353173 55.60211)
457239915,2024-12-01 17:33:59,,55.6023,37.353097,POINT (37.353097 55.6023)
457239913,2024-12-01 17:33:59,,55.602006,37.352978,POINT (37.352978 55.602006)
457239916,2024-12-01 17:33:59,,55.60221,37.353087,POINT (37.353087 55.60221)
457241471,2024-12-01 17:18:51,,55.544521,37.725487,POINT (37.725487 55.544521)
457241472,2024-12-01 17:18:51,,55.544611,37.724274,POINT (37.724274 55.544611)
457241470,2024-12-01 17:18:51,,55.544521,37.725487,POINT (37.725487 55.544521)
457241469,2024-12-01 17:18:51,,55.544507,37.725302,POINT (37.725302 55.544507)
457241466,2024-12-01 17:18:06,,55.544521,37.725487,POINT (37.725487 55.544521)
457241467,2024-12-01 17:18:06,,55.544497,37.725399,POINT (37.725399 55.544497)
457241468,2024-12-01 17:18:06,,55.544521,37.725487,POINT (37.725487 55.544521)
457241465,2024-12-01 17:18:06,,55.54461,37.725499,POINT (37.725499 55.54461)
457241464,2024-12-01 17:18:06,,55.54461,37.725499,POINT (37.725499 55.54461)
457242094,2024-12-01 17:15:11,,55.607015,37.515007,POINT (37.515007 55.607015)
457242093,2024-12-01 17:15:07,,55.607015,37.515007,POINT (37.515007 55.607015)
457242092,2024-12-01 17:15:05,,55.607015,37.515007,POINT (37.515007 55.607015)
457242091,2024-12-01 17:15:03,,55.607015,37.515007,POINT (37.515007 55.607015)
457242090,2024-12-01 17:15:01,,55.607004,37.51438,POINT (37.51438 55.607004)
457242089,2024-12-01 17:14:59,,55.607095,37.514894,POINT (37.514894 55.607095)
457242088,2024-12-01 17:14:56,,55.607011,37.514724,POINT (37.514724 55.607011)
457242087,2024-12-01 17:14:55,,55.607011,37.514724,POINT (37.514724 55.607011)
457242086,2024-12-01 17:14:52,,55.607005,37.514883,POINT (37.514883 55.607005)
457242085,2024-12-01 17:14:50,,55.607015,37.515007,POINT (37.515007 55.607015)
457242084,2024-12-01 17:14:48,,55.607015,37.515007,POINT (37.515007 55.607015)
457242079,2024-12-01 17:14:42,,55.607013,37.514503,POINT (37.514503 55.607013)
457242078,2024-12-01 17:14:40,,55.607013,37.514503,POINT (37.514503 55.607013)
457242077,2024-12-01 17:14:38,,55.607005,37.514883,POINT (37.514883 55.607005)
457242076,2024-12-01 17:14:33,,55.607005,37.514883,POINT (37.514883 55.607005)
457242075,2024-12-01 17:14:31,,55.607018,37.515289,POINT (37.515289 55.607018)
457242074,2024-12-01 17:14:29,,55.607002,37.5146,POINT (37.5146 55.607002)
457242073,2024-12-01 17:14:26,,55.607005,37.514883,POINT (37.514883 55.607005)
457242072,2024-12-01 17:14:25,,55.606812,37.514676,POINT (37.514676 55.606812)
457242071,2024-12-01 17:14:22,,55.602416,37.531404,POINT (37.531404 55.602416)
457242070,2024-12-01 17:14:20,,55.602407,37.53128,POINT (37.53128 55.602407)
457242069,2024-12-01 17:14:18,,55.602713,37.529415,POINT (37.529415 55.602713)
457243007,2024-12-01 17:04:39,,55.502618,37.278998,POINT (37.278998 55.502618)
457243006,2024-12-01 17:04:37,,55.484406,37.275699,POINT (37.275699 55.484406)
457246491,2024-12-01 17:04:15,,55.567595,37.286096,POINT (37.286096 55.567595)
457246490,2024-12-01 17:04:14,,55.567595,37.286096,POINT (37.286096 55.567595)
457246489,2024-12-01 17:04:13,,55.567595,37.286096,POINT (37.286096 55.567595)
457246488,2024-12-01 17:04:11,,55.567595,37.286096,POINT (37.286096 55.567595)
457246487,2024-12-01 17:04:10,,55.567595,37.286096,POINT (37.286096 55.567595)
457246486,2024-12-01 17:04:09,,55.567595,37.286096,POINT (37.286096 55.567595)
457246485,2024-12-01 17:04:07,,55.567595,37.286096,POINT (37.286096 55.567595)
457246484,2024-12-01 17:04:06,,55.567595,37.286096,POINT (37.286096 55.567595)
457246483,2024-12-01 17:04:05,,55.567595,37.286096,POINT (37.286096 55.567595)
457246482,2024-12-01 17:04:03,,55.567595,37.286096,POINT (37.286096 55.567595)
457246481,2024-12-01 17:04:02,,55.567595,37.286096,POINT (37.286096 55.567595)
457246480,2024-12-01 17:04:01,,55.567595,37.286096,POINT (37.286096 55.567595)
457246479,2024-12-01 17:04:00,,55.567595,37.286096,POINT (37.286096 55.567595)
457246478,2024-12-01 17:03:58,,55.567595,37.286096,POINT (37.286096 55.567595)
457246477,2024-12-01 17:03:57,,55.567595,37.286096,POINT (37.286096 55.567595)
457246476,2024-12-01 17:03:56,,55.567595,37.286096,POINT (37.286096 55.567595)
457246475,2024-12-01 17:03:55,,55.567595,37.286096,POINT (37.286096 55.567595)
457246474,2024-12-01 17:03:53,,55.567595,37.286096,POINT (37.286096 55.567595)
457246473,2024-12-01 17:03:52,,55.567595,37.286096,POINT (37.286096 55.567595)
457246472,2024-12-01 17:03:51,,55.567595,37.286096,POINT (37.286096 55.567595)
457246471,2024-12-01 17:03:50,,55.567595,37.286096,POINT (37.286096 55.567595)
457246470,2024-12-01 17:03:49,,55.567595,37.286096,POINT (37.286096 55.567595)
457246469,2024-12-01 17:03:48,,55.567595,37.286096,POINT (37.286096 55.567595)
457246468,2024-12-01 17:03:46,,55.567595,37.286096,POINT (37.286096 55.567595)
457246467,2024-12-01 17:03:45,,55.567595,37.286096,POINT (37.286096 55.567595)
457246466,2024-12-01 17:03:43,,55.567595,37.286096,POINT (37.286096 55.567595)
457246465,2024-12-01 17:03:42,,55.567595,37.286096,POINT (37.286096 55.567595)
457242779,2024-12-01 16:53:42,,55.500804,37.592594,POINT (37.592594 55.500804)
457242780,2024-12-01 16:53:42,,55.500517,37.592314,POINT (37.592314 55.500517)
