Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД СИГНАЛ""",ООО ЗАВОД СИГНАЛ,7328049031,"433405, Ульяновская обл, м.р-н Чердаклинский, с.п. Мирновское, тер. Портовая особая экономическая зона, пр-д Индустриальный, зд. 2, стр. 1, помещ. 106", 54.360061, 48.848998,25.62,Обработка металлических изделий механическая,https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/ooo-zavod-signal-inn-7328049031-ogrn-1037301521498-0db862675f8e4a34bbe66b1ded55490a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛЛЕРС КАРГО""",ООО СОЛЛЕРС КАРГО,7300012779,"432045, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ш Московское, д. 9Е, помещ. 15", 54.298761, 48.287955,29.10,Производство автотранспортных средств,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-sollers-kargo-inn-7300012779-ogrn-1227300016492-f012669fa0760400e053249aa8c02c4a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМАЗ""",ООО СИМАЗ,7325140317,"432045, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Герасимова, д. 10, стр. 1, помещ. 1", 54.297732, 48.298605,29.10,Производство автотранспортных средств,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-simaz-inn-7325140317-ogrn-1157325006629-1989101fb7fc430492fcc540a2193ca0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФ-ИТ ЭКСПЕРТ""",ООО ПРОФ-ИТ ЭКСПЕРТ,7327072430,"432071, Ульяновская обл., г. Ульяновск, ул. Марата, д. 33 корп. 2, этаж 1-3", 54.320437, 48.390708,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-prof-it-ekspert-inn-7327072430-ogrn-1147327001667-de2f7e09be0f4d61bb2bedce0213c905
"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""УЛЬЯНОВСКИЙ КОЛЛЕДЖ ГРАДОСТРОИТЕЛЬСТВА И ПРАВА""",ОГБПОУ УКГИП,1027301171534,"432027, Ульяновская обл., г. Ульяновск, ул. Любови Шевцовой, д. 57", 54.354935, 48.383228,85.21,Образование профессиональное среднее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/gbu-ukgip-inn-7325001930-ogrn-1027301171534-6906d9a2bcb2226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПОДДЕРЖКИ И СОПРОВОЖДЕНИЯ ПРЕДПРИНИМАТЕЛЬСТВА""",АНО РЦПСП,1097300000962,"432072, Ульяновская обл., г. Ульяновск, проезд Максимова, д. 4 этаж 1 каб. 2", 54.345845, 48.576495,69.10,Деятельность в области права,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ano-rtspsp-inn-7325092769-ogrn-1097300000962-6906d9a2ad43226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""УЛЬЯНОВСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ П.А. СТОЛЫПИНА""",ФГБОУ ВО УЛЬЯНОВСКИЙ ГАУ,1027301181940,"432000, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, б-р Новый Венец, зд. 1", 54.314832, 48.405254,85.22,Образование высшее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/fgbu-fgbou-vo-ulyanovski-gau-inn-7303009510-ogrn-1027301181940-6906d9a2c147226ae0531b9aa8c04bb6
"УЛЬЯНОВСКАЯ РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""КЛУБ НАЦИОНАЛЬНЫХ ЕДИНОБОРСТВ ""ДЕРЖАВА""",УРСОО КЛУБ НАЦИОНАЛЬНЫХ ЕДИНОБОРСТВ ДЕРЖАВА,1167325062805,"432030, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Беговая, д. 22, к. 1", 54.360871, 48.354464,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-klub-natsionalnykh-edinoborstv-derzhava-inn-7325146333-ogrn-1167325062805-6906d9a31a9d226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""КАДЫШЕВСКИЙ"" С.КАДЫШЕВКА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПАВЛОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПАВЛОВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС КАДЫШЕВСКИЙ,1207300005197,"433970, Ульяновская обл., Павловский район, с. Кадышевка, ул. А.Новикова, д. 6 кв. 1", 52.668069, 47.217770,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-pavlovski-raion/tos-kadyshevski-inn-7313013970-ogrn-1207300005197-a429cbef235c66d9e053189aa8c06f13
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИДЕР ПЛЮС""",ООО ЛИДЕР ПЛЮС,7326041894,"432063, Ульяновская обл., г. Ульяновск, пер. Кирова 2-Й, д. 10", 54.297052, 48.379519,47.59.1,Торговля розничная мебелью в специализированных магазинах,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-lider-plyus-inn-7326041894-ogrn-1127326001648-0f2e74ec78b145b481f8e3011a5ce33c
"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""ДОВЕРИЕ""",ОГБУСО КЦСО ДОВЕРИЕ,1027300538407,"433511, Ульяновская обл, г.о. город Димитровград, г Димитровград, ул Куйбышева, д. 329", 54.236139, 49.603629,88.10,Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/gbu-doverie-inn-7302010745-ogrn-1027300538407-6906d9a2c5c6226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ГОСУДАРСТВЕННЫЙ ИСТОРИКО-МЕМОРИАЛЬНЫЙ МУЗЕЙ-ЗАПОВЕДНИК ""РОДИНА В.И. ЛЕНИНА""","МУЗЕЙ-ЗАПОВЕДНИК РОДИНА В.И. ЛЕНИНА, ФГБУК ГИММЗ РОДИНА В.И. ЛЕНИНА",1027301171688,"432017, Ульяновская обл., г. Ульяновск, ул. Ленина, д. 98", 54.312935, 48.386599,91.02,Деятельность музеев,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/fgbu-rodina-v-i-lenina-fgbuk-gimmz-rodina-v-i-lenina-inn-7303002401-ogrn-1027301171688-6906d9a2c218226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДАТЕЛЬСКИЙ ЦЕНТР ЮНИПРЕСС""",ООО ИЗДАТЕЛЬСКИЙ ЦЕНТР ЮНИПРЕСС,7302012037,"433515, Ульяновская обл., г. Димитровград, ул. Гвардейская, д. 33 офис 49", 54.240085, 49.571812,58,Деятельность издательская,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-izdatelski-tsentr-yunipress-inn-7302012037-ogrn-1027300537681-24e72cc4587b476dad29ab2427580330
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕТСКИЙ ОЗДОРОВИТЕЛЬНЫЙ ЛАГЕРЬ ""ВОЛЖАНКА""",ООО ДОЛ ВОЛЖАНКА,7321308512,"433340, Ульяновская обл., Ульяновский район, с. Ундоры, ул. Малые Ундоры, зд. 23/1", 54.600027, 48.422145,85.41.91,Деятельность по организации отдыха детей и их оздоровления,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/ooo-dol-volzhanka-inn-7321308512-ogrn-1057321006159-e11a501e15214c7e85a881fe4d2d3c9f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТ""",ООО СМАРТ,7325115913,"432011, Ульяновская обл., г. Ульяновск, пер. Мира 2-Й, д. 26 корп. 1, офис 1", 54.321594, 48.398645,85.41.91,Деятельность по организации отдыха детей и их оздоровления,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-smart-inn-7325115913-ogrn-1127325006115-f119819e827343478d9bc03b257ca0d1
"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""УЛЬЯНОВСКИЙ МНОГОПРОФИЛЬНЫЙ ТЕХНИКУМ""",ОГБПОУ УМТ,1027301484737,"432042, Ульяновская обл., г. Ульяновск, ул. Рябикова, д. 6", 54.291504, 48.309142,85.21,Образование профессиональное среднее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/gbu-ogbpou-umt-inn-7327012448-ogrn-1027301484737-6906d9a2c205226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВЕНЕЦ""",АО БАНК ВЕНЕЦ,7303024532,"432071, Ульяновская обл., г. Ульяновск, ул. Марата, д. 19", 54.322383, 48.392810,64.19,Денежное посредничество прочее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ao-venets-inn-7303024532-ogrn-1027300000166-e24c5d4ba52a4158a730a5ecb87ec16a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САНАТОРИЙ ""СОСНОВЫЙ БОР""",ООО САНАТОРИЙ СОСНОВЫЙ БОР,7302032844,"433511, Ульяновская обл., г. Димитровград, ул. Куйбышева, д. 335", 54.241710, 49.602283,86.90.4,Деятельность санаторно-курортных организаций,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-sosnovy-bor-inn-7302032844-ogrn-1067302002074-d6ea9c1a770e434089f1035be414051e
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САНАТОРИЙ ""ИТИЛЬ""",АО САНАТОРИЙ ИТИЛЬ,7328508334,"432057, Ульяновская обл., г. Ульяновск, ул. Оренбургская, д. 1", 54.367943, 48.543799,86.90.4,Деятельность санаторно-курортных организаций,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ao-sanatori-itil-inn-7328508334-ogrn-1067328021640-134d914071c649ef987b227ed7c71ea6
"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""УЛЬЯНОВСКИЙ ТЕХНИКУМ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА""",ОГБПОУ УТЖТ,1027301410949,"432048, Ульяновская обл., г. Ульяновск, ул. Куйбышева, д. 4", 54.304786, 48.377097,85.21,Образование профессиональное среднее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/gbu-ogbpou-utzht-inn-7326017080-ogrn-1027301410949-6906d9a2cf12226ae0531b9aa8c04bb6
"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""УЛЬЯНОВСКОЕ СПОРТИВНОЕ УЧИЛИЩЕ (ТЕХНИКУМ)""",ОГБПОУ УСУТ,1027301180796,"432028, Ульяновская обл., г. Ульяновск, проспект 50-Летия Влксм, д. 25", 54.299054, 48.328732,85.21,Образование профессиональное среднее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/gbu-ogbpou-usut-inn-7303012865-ogrn-1027301180796-6906d9a2c1c4226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРО - ИНВЕСТ""",ООО АГРО - ИНВЕСТ,7313006719,"433876, Ульяновская обл., Новоспасский район, с. Троицкий Сунгур, ул. Молодежная, д. 3", 53.290069, 47.632510,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/ulyanovskaya-oblast-novospasski-raion/ooo-agro-invest-inn-7313006719-ogrn-1107313000112-d5a0f1683fab4f05bc2e23ab6a742a70
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕПРОДУКТИВНО-ОТКОРМОЧНЫЙ СВИНОКОМПЛЕКС ""БЕКОН""",ООО Р.О.С.-БЕКОН,7321317179,"433360, Ульяновская обл., Тереньгульский район, рабочий пос. Тереньга, ул. Куйбышева, д. 52", 53.713593, 48.383705,01.46,Разведение свиней,https://spark-interfax.ru/ulyanovskaya-oblast-terengulski-raion/ooo-r-o-s-bekon-inn-7321317179-ogrn-1117321001005-66ab2ef7981e4c27b2e75e0de83a5035
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМБИРСКАЯ ФАСАДНАЯ КОМПАНИЯ""",ООО СФК,7325126136,"432061, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Пушкарева, д. 25", 54.317783, 48.355741,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-sfk-inn-7325126136-ogrn-1147325000338-016bcff7d2d3498494d108bc94295cd4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРЕВОЗЧИК""",ООО ПЕРЕВОЗЧИК,7313007335,"433882, Ульяновская обл., Новоспасский район, с. Алакаевка, ул. Мира, д. 5", 53.285377, 47.966171,49.4,Деятельность автомобильного грузового транспорта и услуги по перевозкам,https://spark-interfax.ru/ulyanovskaya-oblast-novospasski-raion/ooo-perevozchik-inn-7313007335-ogrn-1117313000310-e4db77dc05824224bc184dca21b960e8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИРАЖ""",ООО МИРАЖ,7309903480,"433136, Ульяновская обл., Майнский район, с. Репьевка Колхозная, ул. Мытарева, д. 47 кв. 1", 54.050440, 47.450093,47.25.1,"Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/ooo-mirazh-inn-7309903480-ogrn-1067309012540-617889a06ba17e1ce0531b9aa8c027ab
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ - ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ПРОФИ-ЦЕНТР""",АНО ПРОФИ-ЦЕНТР,1167300050103,"432071, Ульяновская обл., г. Ульяновск, пер. Молочный, д. 12А", 54.321494, 48.394384,85.41.9,"Образование дополнительное детей и взрослых, не включенное в другие группировки",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ano-profi-tsentr-inn-7326051910-ogrn-1167300050103-6906d9a31856226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АГРОФИРМА ""ТЕТЮШСКОЕ""",ООО АГРОФИРМА ТЕТЮШСКОЕ,7321319673,"433326, Ульяновская обл., Ульяновский район, с. Тетюшское, ул. Калинина, д. 2", 54.313528, 48.017127,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/ooo-tetyushskoe-inn-7321319673-ogrn-1147321000530-f35664e5832e47bb9cf130d5473a1aac
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННЫЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ КООПЕРАТИВ ""КРАСНАЯ ЗВЕЗДА""",ООО ПСК КРАСНАЯ ЗВЕЗДА,7321032769,"433322, Ульяновская обл., Ульяновский район, с. Большие Ключищи", 54.137395, 48.237520,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/ooo-krasnaya-zvezda-inn-7321032769-ogrn-1037300811371-09507ea96d25481cba33016d97c9cd45
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ КООПЕРАТИВ ""МОЛОЧНОЕ ДЕЛО""",СПССК МОЛОЧНОЕ ДЕЛО,7309905791,"433130, Ульяновская обл., Майнский район, рабочий пос. Майна, ул. Красноармейская, д. 2", 54.121258, 47.610786,46.33.1,Торговля оптовая молочными продуктами,https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/koop-molochnoe-delo-inn-7309905791-ogrn-1107309000138-6906d9a290ac226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПЕРЕРАБАТЫВАЮЩИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""ВОЗРОЖДЕНИЕ""",СПССПК ВОЗРОЖДЕНИЕ,1207300009718,"433648, Ульяновская обл., Цильнинский район, д. Средние Алгаши, ул. Полевая, д. 9", 54.691354, 47.776284,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/ulyanovskaya-oblast-tsilninski-raion/koop-vozrozhdenie-inn-7321011600-ogrn-1207300009718-ac6a0945b834230fe053189aa8c0c843
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ КООПЕРАТИВ ""ПЕРСПЕКТИВА""",СПССК ПЕРСПЕКТИВА,7309906019,"433240, Ульяновская обл., Сурский район, рабочий пос. Сурское, ул. Промышленная, д. 30", 54.485555, 46.698602,46.33,"Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами",https://spark-interfax.ru/ulyanovskaya-oblast-surski-raion/koop-perspektiva-inn-7309906019-ogrn-1107309000358-6906d9a291a1226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ, СНАБЖЕНЧЕСКО-СБЫТОВОЙ КООПЕРАТИВ ""СТАНИЧНЫЙ""",СПССК СТАНИЧНЫЙ,1197325004359,"433876, Ульяновская обл., Новоспасский район, с. Троицкий Сунгур, ул. Молодежная, д. 2А", 53.289014, 47.624088,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/ulyanovskaya-oblast-novospasski-raion/koop-stanichny-inn-7313013071-ogrn-1197325004359-82f90782debb2a66e0531b9aa8c07fc9
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ РАСТЕНИЕВОДЧЕСКИЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""САДЫ ЕЛИЗАВЕТЫ""",СРПК САДЫ ЕЛИЗАВЕТЫ,1197325006317,"433130, Ульяновская обл., Майнский район, рабочий пос. Майна, ул. Советская, д. 44", 54.108321, 47.613016,10.39,Прочие виды переработки и консервирования фруктов и овощей,https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/koop-sady-elizavety-inn-7309007974-ogrn-1197325006317-85e8eb0a568b1dd3e0531b9aa8c0bed0
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ РАСТЕНИЕВОДЧЕСКО-ЖИВОТНОВОДЧЕСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ КООПЕРАТИВ ""РОГА И КОПЫТА""",СПРЖПК РОГА И КОПЫТА,1197325012433,"433944, Ульяновская обл., Старокулаткинский район, с. Старое Зеленое, ул. Школьная, д. 57", 52.782977, 47.917928,01.42.11,"Разведение мясного и прочего крупного рогатого скота, включая буйволов, яков и др., на мясо",https://spark-interfax.ru/ulyanovskaya-oblast-starokulatkinski-raion/pk-roga-i-kopyta-inn-7313013434-ogrn-1197325012433-8eb57daf70875e32e0531c9aa8c0bf86
