Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР КУЛЬТУРНОГО И СПОРТИВНОГО РАЗВИТИЯ ""СТРАНА БУДУЩЕГО""",АНО СТРАНА БУДУЩЕГО,1236300014334,"443075, Самарская обл, г.о. Самара, вн.р-н Красноглинский, г Самара, мкр. Крутые Ключи, ул Мира, д. 83, кв. 65", 53.308380, 50.315571,94.99.6,Деятельность организаций по проведению культурных и развлекательных мероприятий,https://spark-interfax.ru/samarskaya-oblast-samara/ano-strana-budushchego-inn-6313562150-ogrn-1236300014334-fd45fc0726425b9de053259aa8c03522
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ""РУБИН""",ООО НПОРУБИН,6330042641,"443092, Самарская обл, г.о. Самара, вн.р-н Промышленный, г Самара, ул Литвинова, д. 386", 53.224135, 50.293611,28.30,Производство машин и оборудования для сельского и лесного хозяйства,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-nporubin-inn-6330042641-ogrn-1106330002680-164be445f6ba4ef0a4078f8a3e9a16ac
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРСКИЕ ЭКО ФЕРМЫ""",ООО САМАРСКИЕ ЭКО ФЕРМЫ,6330093847,"445541, Самарская обл, м.р-н Приволжский, с.п. Ильмень, п Ильмень, ул 60 лет Октября, д. 25, кв. 2", 52.907149, 48.746985,01.13.1,Выращивание овощей,https://spark-interfax.ru/samarskaya-oblast-privolzhski-raion/ooo-samarskie-eko-fermy-inn-6330093847-ogrn-1216300019143-c037694b7c317af9e053219aa8c03f08
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОВОЩПРОМ""",ООО ОВОЩПРОМ,6330093653,"445560, Самарская обл, м.р-н Приволжский, с.п. Приволжье, с Приволжье, ул Лермонтова, д. 54", 52.857245, 48.616851,01.13.1,Выращивание овощей,https://spark-interfax.ru/samarskaya-oblast-privolzhski-raion/ooo-ovoshchprom-inn-6330093653-ogrn-1216300014556-be90f6992d741d2de053219aa8c022d2
"НЕКОММЕРЧЕСКОЕ ПАРТНЕРСТВО ""СОЮЗ КАРТОФЕЛЕВОДОВ САМАРСКОЙ ОБЛАСТИ""",НП СК СО,1116300005700,"443538, Самарская обл., Волжский район, пос. Черновский, тер. Центральная Контора Зао Схп Черновский", 53.184225, 50.459119,94.11,Деятельность предпринимательских членских некоммерческих организаций,https://spark-interfax.ru/samarskaya-oblast-volzhski-raion/np-sk-so-inn-6330044342-ogrn-1116300005700-6906d959492a226ae0531b9aa8c04bb6
"САМАРСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ ГАРМОНИЗАЦИИ МЕЖНАЦИОНАЛЬНЫХ ОТНОШЕНИЙ ""АЗЕРБАЙДЖАН""",СРОО СГМО АЗЕРБАЙДЖАН,1146300000197,"443082, Самарская обл., г. Самара, ул. Новоурицкая, д. 28", 53.182515, 50.154357,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-azerbaidzhan-inn-6311998417-ogrn-1146300000197-6906d95994dc226ae0531b9aa8c04bb6
"ТОЛЬЯТТИНСКАЯ ГОРОДСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНЫЙ КЛУБ ""МЕГА-ЛАДА""",СПОРТИВНЫЙ КЛУБ МЕГА-ЛАДА,1036303389737,"445020, Самарская обл., г. Тольятти, ул. Родины, владение 40", 53.499349, 49.389743,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-tolyatti/oo-sportivny-klub-mega-lada-inn-6323038482-ogrn-1036303389737-6906d957b81a226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИФРУКТ""",ООО СИТИФРУКТ,6319177973,"443063, Самарская обл., г. Самара, туп. Ново-Вокзальный, д. 21/36 ком. 24", 53.217042, 50.240575,46.31,Торговля оптовая фруктами и овощами,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-sitifrukt-inn-6319177973-ogrn-1136319012334-43d40a3a31bc4b9687872185cd008f86
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ ""ПЧЕЛКА""",ООО СХП ПЧЕЛКА,6372014854,"446351, Самарская обл., с. Кинель-Черкассы, ул. Московская, д. 1 кв. 7", 53.464880, 51.519280,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/samarskaya-oblast-kinel-cherkasski-raion/ooo-pchelka-inn-6372014854-ogrn-1106372000360-6178895f1db37e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПУТНИК""",ООО СПУТНИК,6369010722,"446923, Самарская обл., Шенталинский район, с. Салейкино, ул. Советская, д. 48", 54.598319, 51.522710,47.1,Торговля розничная в неспециализированных магазинах,https://spark-interfax.ru/samarskaya-oblast-shentalinski-raion/ooo-sputnik-inn-6369010722-ogrn-1066369002116-cfb2cfd3f0774098b4321fd8ff8157bd
"КОЛХОЗ ""ИСКРА""",КОЛХОЗ ИСКРА,6373000741,"446960, Самарская обл., Клявлинский район, с. Борискино-Игар, ул. Школьная, домовладение 2", 54.234754, 51.812967,01.1,Выращивание однолетних культур,https://spark-interfax.ru/samarskaya-oblast-klyavlinski-raion/kolkhoz-iskra-inn-6373000741-ogrn-1026303655817-55936687d8734e8687b7ab30cbd6a9e2
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕКОР-ГРАНИТ""",ООО ДЕКОР-ГРАНИТ,6382059170,"445149, Самарская обл., Ставропольский район, с. Зеленовка, ул. Полевая, д. 20", 53.511634, 49.608845,23.70.2,"Резка, обработка и отделка камня для памятников",https://spark-interfax.ru/samarskaya-oblast-stavropolski-raion/ooo-dekor-granit-inn-6382059170-ogrn-1106382001505-8406f57ba1914ee7a89138ca2c14dd56
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛЕМЕННОЙ ЗАВОД ""ДРУЖБА""",ООО ПЛЕМЕННОЙ ЗАВОД ДРУЖБА,6381030725,"446821, Самарская обл., Кошкинский район, с. Орловка, ул. Октябрьская, д. 12", 54.180520, 50.326545,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/samarskaya-oblast-koshkinski-raion/ooo-plemennoi-zavod-druzhba-inn-6381030725-ogrn-1146381000083-b464aaab92e443acb617d4e17ee0f17b
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГА-АГРО""",ООО ВОЛГА-АГРО,6381008462,"446543, Самарская обл., Сергиевский район, с. Орловка", 53.694877, 50.878372,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/samarskaya-oblast-sergievski-raion/ooo-volga-agro-inn-6381008462-ogrn-1046303160199-e0ae19f77a62455a92b88f4b676ce963
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХРЯЩЕВКА""",ООО ХРЯЩЕВКА,6382074348,"445147, Самарская обл., Ставропольский район, пос. Висла, ул. Центральная, д. 2", 53.739147, 49.091341,01.13.1,Выращивание овощей,https://spark-interfax.ru/samarskaya-oblast-stavropolski-raion/ooo-khryashchevka-inn-6382074348-ogrn-1176313005571-3db5093a059b4103a959daebb22143a7
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ""МАРГАРИТКА""",КФХ МАРГАРИТКА,1226300021386,"446632, Самарская обл, м.р-н Богатовский, с.п. Виловатое, с Андреевка, ул Чапаева, двлд. 29", 53.004945, 51.323781,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/samarskaya-oblast-bogatovski-raion/kfkh-margaritka-inn-6377017224-ogrn-1226300021386-df91ebef1f5e06f8e053259aa8c01350
"КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ""РОСТОВСКОЕ""",КХ РОСТОВСКОЕ,1036301840959,"446420, Самарская обл., Кинельский район, с. Александровка, ул. Александрова, д. 89", 53.109385, 51.075663,01.1,Выращивание однолетних культур,https://spark-interfax.ru/samarskaya-oblast-kinelski-raion/rostovskoe-inn-6371001108-ogrn-1036301840959-6178895e846c7e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКОРПИОН""",ООО СКОРПИОН,6362007569,"446250, Самарская обл., Безенчукский район, пгт. Безенчук, ул. Ломоносова, д. 12 стр. 1", 52.980574, 49.446430,01.13.3,Выращивание столовых корнеплодных и клубнеплодных культур с высоким содержанием крахмала или инулина,https://spark-interfax.ru/samarskaya-oblast-bezenchukski-raion/ooo-skorpion-inn-6362007569-ogrn-1026303888247-d9731748c388473e92afe410aafb25fc
АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ РЫСАЙКИНО МУНИЦИПАЛЬНОГО РАЙОНА ПОХВИСТНЕВСКИЙ САМАРСКОЙ ОБЛАСТИ,АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ РЫСАЙКИНО МУНИЦИПАЛЬНОГО РАЙОНА ПОХВИСТНЕВСКИЙ САМАРСКОЙ ОБЛАСТИ,1056357011116,"446495, Самарская обл., Похвистневский район, с. Рысайкино, ул. Ижедерова, д. 61-А", 53.751173, 52.230374,84.11.35,Деятельность органов местного самоуправления городских округов,https://spark-interfax.ru/samarskaya-oblast-pokhvistnevski-raion/mku-administratsiya-selskogo-poseleniya-rysaikino-munitsipalnogo-raiona-pokhvistnevski-samarskoi-oblasti-inn-6357910278-ogrn-6906d9589e42226ae0531b9aa8c04bb6
СОБРАНИЕ ПРЕДСТАВИТЕЛЕЙ СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОЕ МАНСУРКИНО МУНИЦИПАЛЬНОГО РАЙОНА ПОХВИСТНЕВСКИЙ САМАРСКОЙ ОБЛАСТИ,СОБРАНИЕ ПРЕДСТАВИТЕЛЕЙ ПОСЕЛЕНИЯ,1056357005704,"446474, Самарская обл., Похвистневский район, с. Новое Мансуркино, ул. Ленина, д. 91 к. А", 53.881432, 51.852955,84.11.35,Деятельность органов местного самоуправления городских округов,https://spark-interfax.ru/samarskaya-oblast-pokhvistnevski-raion/mku-sobranie-predstavitelei-poseleniya-inn-6357910091-ogrn-1056357005704-6906d9589a0c226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРНАЯ НИВА САМАРА""",ООО СЕВЕРНАЯ НИВА САМАРА,6381021150,"446960, Самарская обл., Клявлинский район, ст. Клявлино, ул. Октябрьская, д. 58 к. Б каб. 1", 54.264521, 52.025363,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/samarskaya-oblast-klyavlinski-raion/ooo-severnaya-niva-samara-inn-6381021150-ogrn-1206300012698-9f3663a5e1165c9be053179aa8c0b045
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОГАТОВСКИЙ МОЛСЫРЗАВОД""",ООО БОГАТОВСКИЙ МОЛСЫРЗАВОД,6377010324,"443022, Самарская обл., г. Самара, ул. Кирова, д. 2 кв. 1", 53.211121, 50.262821,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-bogatovski-molsyrzavod-inn-6377010324-ogrn-1086377000170-6178895eeaaf7e1ce0531b9aa8c027ab
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУПЕР - АВТО ХОЛДИНГ""",АО СУПЕР - АВТО ХОЛДИНГ,6321277164,"445044, Самарская обл, г.о. Тольятти, г Тольятти, ул Офицерская, влд. 84, помещ. 1", 53.538151, 49.305974,29.10,Производство автотранспортных средств,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ao-super-avto-kholding-inn-6321277164-ogrn-1116320025250-c3e6da15f92c401a97e27c3bc0e9ddab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗД КУБ""",ООО ЗД КУБ,6316180488,"443086, Самарская обл., г. Самара, шоссе Московское, д. 34 офис 210 А", 53.211990, 50.177631,72.19,Научные исследования и разработки в области естественных и технических наук прочие,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-zd-kub-inn-6316180488-ogrn-1126316010072-4ac7ec2b97c14903830dcc0ae565b0a5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЭРОКОСМИЧЕСКИЕ ТЕХНОЛОГИИ""",ООО АЭРОКОСМИЧЕСКИЕ ТЕХНОЛОГИИ,6316176900,"443011, Самарская обл., г. Самара, ул. Академика Павлова, д. 1 литера В ком. 105", 53.222615, 50.173045,72.19,Научные исследования и разработки в области естественных и технических наук прочие,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-aerokosmicheskie-tekhnologii-inn-6316176900-ogrn-1126316006277-af5e83c660f946a38dab8ef6de21bbf3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЛДИНГ СТРОЙ ГРОУП""",ООО БСГ,6321153698,"445043, Самарская обл., г. Тольятти, ул. Вокзальная, владение 44 стр. 5", 53.571720, 49.300538,28.30.3,Производство машин и сельскохозяйственного оборудования для обработки почвы,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ooo-bsg-inn-6321153698-ogrn-1056320190926-295092e3a9c24a9dac363486076adeaa
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОММОЛ""",ООО ПРОММОЛ,6382069676,"445130, Самарская обл, м.р-н Ставропольский, с.п. Васильевка, с Васильевка, ул Мира, зд. 71, ком. 14", 53.554850, 49.532439,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/samarskaya-oblast-stavropolski-raion/ooo-prommol-inn-6382069676-ogrn-1156382000598-3f74969dd80b42bbb11aa969542e41dd
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""КОММУНАР""",СПК КОММУНАР,6369000428,"446592, Самарская обл., Исаклинский район, с. Большое Микушкино, ул. Советская, д. 96", 53.945000, 51.684613,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-isaklinski-raion/koop-kommunar-inn-6369000428-ogrn-1026303657170-9cfeba6d4c6f4908957b6e4a9c01e7ee
"ТЕРРИТОРИАЛЬНОЕ ОБЪЕДИНЕНИЕ РАБОТОДАТЕЛЕЙ МУНИЦИПАЛЬНОГО РАЙОНА ХВОРОСТЯНСКИЙ САМАРСКОЙ ОБЛАСТИ ""СОЮЗ РАБОТОДАТЕЛЕЙ""",ТОР СР ХВОРОСТЯНСКОГО РАЙОНА,1186313037680,"445590, Самарская обл., Хворостянский район, с. Хворостянка, пл. Плясункова, д. 1", 52.614011, 48.962556,94.12,Деятельность профессиональных членских организаций,https://spark-interfax.ru/samarskaya-oblast-khvorostyanski-raion/obedinenie-sr-khvorostyanskogo-raiona-inn-6330081810-ogrn-1186313037680-6a685f5a906e468ee0531b9aa8c0c650
КОШКИНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,КОШКИНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,6374000857,"446800, Самарская обл, м.р-н Кошкинский, с.п. Кошки, с Кошки, ул 60 лет Октября, влд. 43А", 54.205790, 50.467547,47.19,Торговля розничная прочая в неспециализированных магазинах,https://spark-interfax.ru/samarskaya-oblast-koshkinski-raion/pob-koshkinskoe-raionnoe-potrebitelskoe-obshchestvo-inn-6374000857-ogrn-1026303765971-6906d9577557226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХЛЕБОКОМБИНАТ""",ООО ХЛЕБОКОМБИНАТ,6374006464,"446800, Самарская обл., Кошкинский район, с. Кошки, ул. 60 Лет Октября, д. 43А", 54.205790, 50.467547,10.71,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",https://spark-interfax.ru/samarskaya-oblast-koshkinski-raion/ooo-khlebokombinat-inn-6374006464-ogrn-1036302720893-be55ada7445b42d5ae029ba0116b5689
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШЕНТАЛИНСКОЕ""",ООО ШЕНТАЛИНСКОЕ,6386002464,"446910, Самарская обл., Шенталинский район, ст. Шентала, ул. Вокзальная, д. 8", 54.434093, 51.466306,10.71.1,Производство хлеба и хлебобулочных изделий недлительного хранения,https://spark-interfax.ru/samarskaya-oblast-shentalinski-raion/ooo-shentalinskoe-inn-6386002464-ogrn-1026303655971-d251f0948a324ea9989877b36b44a2cc
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""СУРГУТ""",СПК СУРГУТ,6369010480,"446596, Самарская обл., Исаклинский район, д. Ганькин Матак, ул. Советская, зд. 34", 53.921170, 51.789830,01.1,Выращивание однолетних культур,https://spark-interfax.ru/samarskaya-oblast-isaklinski-raion/koop-surgut-inn-6369010480-ogrn-1066369001643-42c447dac06b481e9ac2a4f807fe3374
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ""МОЛОЧНЫЙ РОДНИК""",КФХ МОЛОЧНЫЙ РОДНИК,1226300019065,"445581, Самарская обл, м.р-н Хворостянский, с.п. Владимировка, с Владимировка, ул В.Суркова, д. 7, к. А", 52.709149, 48.931936,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/samarskaya-oblast-khvorostyanski-raion/kfkh-molochny-rodnik-inn-6330097111-ogrn-1226300019065-ddeb7955ee9a3cf2e053259aa8c0dcbb
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕЛНО-ВЕРШИНСКИЙ РЫБО-МЯСОКОМБИНАТ""",ООО ЧЕЛНО-ВЕРШИНСКИЙ РЫБО-МЯСОКОМБИНАТ,6381009018,"446840, Самарская обл., Челно-Вершинский район, с. Челно-Вершины, ул. Шоссейная, д. 2", 54.422436, 51.097230,47.1,Торговля розничная в неспециализированных магазинах,https://spark-interfax.ru/samarskaya-oblast-chelno-vershinski-raion/ooo-chelno-vershinski-rybo-myasokombinat-inn-6381009018-ogrn-1056381001269-6178895ea23b7e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОФИ""",ООО ТОФИ,6382031866,"445004, Самарская обл., г. Тольятти, шоссе Автозаводское, д. 47 офис 146", 53.530720, 49.395295,69.20.2,Деятельность по оказанию услуг в области бухгалтерского учета,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ooo-tofi-inn-6382031866-ogrn-1026303945612-d0a82c4ceb7a4eeea50783ded611af8a
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СОДЕК""",ЗАО СОДЕК,6316172198,"443029, Самарская обл., г. Самара, просека 5-Я, д. 102 кв. 5", 53.244281, 50.184427,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/samarskaya-oblast-samara/ao-sodek-inn-6316172198-ogrn-1126316001426-b427a4cfdb2649748b0032da982cf760
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЭНГВИЧ ЛИНК САМАРА""",ООО ЛЭНГВИЧ ЛИНК САМАРА,6317120273,"443099, Самарская обл., г. Самара, ул. Степана Разина, д. 89 пом. Н8", 53.190275, 50.088995,70.22,Консультирование по вопросам коммерческой деятельности и управления,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-lengvich-link-samara-inn-6317120273-ogrn-1176313066490-591525d4ccc05bb9e0531c9aa8c084ba
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФРА-СОЮЗ""",ООО ИНФРА-СОЮЗ,2801208406,"443067, Самарская обл., г. Самара, ул. Дыбенко, д. 36 кв. 207", 53.206919, 50.206614,93.29,Деятельность по организации отдыха и развлечений прочая,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-infra-soyuz-inn-2801208406-ogrn-1152801004608-64a4c891a789488e9bd62874cf3c5200
"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В САМАРСКОЙ ОБЛАСТИ""",ФБУЗ ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В САМАРСКОЙ ОБЛАСТИ,1056316020155,"443079, Самарская обл., г. Самара, проезд Георгия Митирева, д. 1", 53.204829, 50.173209,86.90.1,Деятельность организаций санитарно-эпидемиологической службы,https://spark-interfax.ru/samarskaya-oblast-samara/fgbu-tsentr-gigieny-i-epidemiologii-v-samarskoi-oblasti-inn-6316098875-ogrn-1056316020155-6906d9588b51226ae0531b9aa8c04bb6
КРЕСТЬЯНСКО-ФЕРМЕРСКОЕ ХОЗЯЙСТВО МЕЛЬНИК В.И.,КФХ МЕЛЬНИК В.И.,6374001850,"446806, Самарская обл., Кошкинский район, с. Нижняя Быковка, ул. Победы, д. 16 кв. 2", 54.111035, 50.693144,01.1,Выращивание однолетних культур,https://spark-interfax.ru/samarskaya-oblast-koshkinski-raion/kfkh-melnik-v-i-inn-6374001850-ogrn-1026303769249-6906d957b21d226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРСПЕКТИВА ""КС""",ООО ПЕРСПЕКТИВА КС,6387005059,"446730, Самарская обл., Шигонский район, с. Муранка, ул. Молодежная, д. 10 офис 2", 53.328128, 48.813919,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/samarskaya-oblast-shigonski-raion/ooo-perspektiva-ks-inn-6387005059-ogrn-1046301262765-d8ab75902ab34645a5b70d92e1e05888
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕПРИК""",ООО НЕПРИК,6377006840,"446663, Самарская обл., Борский район, пос. Новый Кутулук, ул. Больничная, д. 7 этаж 1 каб. 4", 53.199290, 51.615127,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-borski-raion/ooo-neprik-inn-6377006840-ogrn-1196313040626-881c2e880e9e2146e0531b9aa8c0b182
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЛАГОВЕЩЕНСКОЕ-АГРО""",ООО БЛАГОВЕЩЕНСКОЕ-АГРО,6382048517,"445151, Самарская обл., Ставропольский район, с. Кирилловка, ул. Советская, д. 24", 53.857513, 49.799125,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-stavropolski-raion/ooo-blagoveshchenskoe-agro-inn-6382048517-ogrn-1046303286655-f216286d101948f582033aa76e02e127
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТЕПНОЕ""",ООО СТЕПНОЕ,6377009576,"446613, Самарская обл., Нефтегорский район, с. Богдановка, ул. Фрунзе, д. 47", 52.706006, 50.758436,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/samarskaya-oblast-neftegorski-raion/ooo-stepnoe-inn-6377009576-ogrn-1076377000435-3a271f6509b84c87bb6e07fd4896f997
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕГА +""",ООО ВЕГА +,6375004981,"446150, Самарская обл., Красноармейский район, пос. Кировский, ул. Юбилейная, д. 10А", 52.675376, 49.854841,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",https://spark-interfax.ru/samarskaya-oblast-krasnoarmeiski-raion/ooo-vega-inn-6375004981-ogrn-1026303780843-44f758d526cf42cc9510c58344a23fec
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРЕСС""",ООО ПРОГРЕСС,6367057475,"443530, Самарская обл., Волжский район, с. Дубовый Умет, ул. Советская, д. 122", 52.973223, 50.289849,01.1,Выращивание однолетних культур,https://spark-interfax.ru/samarskaya-oblast-volzhski-raion/ooo-progress-inn-6367057475-ogrn-1086367000280-13142aa08e1b4011a6f48e4f7a13119b
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ""ФАУНА""",КФХ ФАУНА,1026303859394,"446611, Самарская обл., Нефтегорский район, с. Дмитриевка, ул. Водная, домовладение 40", 52.781265, 50.643056,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-neftegorski-raion/kfkh-fauna-inn-6377002193-ogrn-1026303859394-6906d957b0cf226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИВА""",ООО НИВА,6377009495,"446649, Самарская обл., Алексеевский район, с. Корнеевка, ул. Центральная, домовладение 24", 52.709310, 51.366144,01.5,Смешанное сельское хозяйство,https://spark-interfax.ru/samarskaya-oblast-alekseevski-raion/ooo-niva-inn-6377009495-ogrn-1076377000347-32c632e17a8d4231be8999ceca346401
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОПРОДУКТ ПЛЮС""",ООО АГРОПРОДУКТ ПЛЮС,6321420760,"445148, Самарская обл, м.р-н Ставропольский, с.п. Выселки, с Выселки, ул Победы, зд. 62", 53.645520, 49.298186,01.11.2,Выращивание зернобобовых культур,https://spark-interfax.ru/samarskaya-oblast-stavropolski-raion/ooo-agroprodukt-plyus-inn-6321420760-ogrn-1166313156272-f335f565ccb843028085c9279e673473
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОТРАДА""",АО ОТРАДА,6372000121,"446330, Самарская обл., Кинель-Черкасский район, с. Тимашево, ул. Молодежная, д. 5", 53.356477, 51.190597,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/samarskaya-oblast-kinel-cherkasski-raion/ao-otrada-inn-6372000121-ogrn-1026303715877-dad36e6b9ccf429e9b56af87901f016c
