Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАНСЕРВИС""",ООО КРАНСЕРВИС,5837076131,"440034, Пензенская обл., г. Пенза, ул. Калинина, д. 108Б", 53.165422, 45.009110,33.12,Ремонт машин и оборудования,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-kranservis-inn-5837076131-ogrn-1195835010051-8adc4305116d83bde0531c9aa8c077bc
"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ УШУ"" ПЕНЗЕНСКОЙ ОБЛАСТИ",РОО ФЕДЕРАЦИЯ УШУ ПЕНЗЕНСКОЙ ОБЛАСТИ,1165800051405,"440011, Пензенская обл., г. Пенза, ул. 8 Марта, д. 17 кв. 17", 53.213205, 44.976138,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/penzenskaya-oblast-penza/oo-federatsiya-ushu-penzenskoi-oblasti-inn-5836680220-ogrn-1165800051405-6906d991d96a226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУДЫЛИН""",ООО БУДЫЛИН,5836604702,"440026, Пензенская обл., г. Пенза, ул. Московская, д. 2", 53.194704, 45.016914,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-budylin-inn-5836604702-ogrn-1025801354028-6f243318b842489280c6f5d40a90e27e
"МИНИСТЕРСТВО ТРУДА, СОЦИАЛЬНОЙ ЗАЩИТЫ И ДЕМОГРАФИИ ПЕНЗЕНСКОЙ ОБЛАСТИ",МИНТРУД ПЕНЗЕНСКОЙ ОБЛАСТИ,1065836025640,"440008, Пензенская обл., г. Пенза, ул. Некрасова, д. 24", 53.203577, 44.982929,84.11.21,"Деятельность органов государственной власти субъектов Российской Федерации (республик, краев, областей), кроме судебной власти, представительств исполнительных органов государственной власти субъектов Российской Федерации при Президенте Российской Федерации",https://spark-interfax.ru/penzenskaya-oblast-penza/gku-mintrud-penzenskoi-oblasti-inn-5836013499-ogrn-1065836025640-6906d9917641226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""МОТОРНЫЕ ТЕХНОЛОГИИ""",ООО НПП МОТОРНЫЕ ТЕХНОЛОГИИ,5835115642,"440015, Пензенская обл, г.о. город Пенза, г Пенза, ул Аустрина, д. 129, к. Д", 53.239654, 45.018969,28.99,"Производство прочих машин и оборудования специального назначения, не включенных в другие группировки",https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-motornye-tekhnologii-inn-5835115642-ogrn-1155835006788-6ceacd6ac31248848a7020d6503b62ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРЛОВСКОЕ""",ООО ОРЛОВСКОЕ,5824413446,"442635, Пензенская обл., Наровчатский район, с. Орловка, ул. Молодежная, д. 176", 53.945302, 43.681340,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-narovchatski-raion/ooo-orlovskoe-inn-5824413446-ogrn-1095827000224-831774a4324d4deb982bc3a8b5a77859
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ОБСЛУЖИВАЮЩИЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""СЕЛО""",СОПК СЕЛО,5814101198,"442710, Пензенская обл., Иссинский район, с. Верхняя Салмовка, ул. Молодежная, д. 12", 53.892988, 44.680709,01.6,Деятельность вспомогательная в области производства сельскохозяйственных культур и послеуборочной обработки сельхозпродукции,https://spark-interfax.ru/penzenskaya-oblast-issinski-raion/koop-selo-inn-5814101198-ogrn-1105809002694-6906d991b085226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ОБСЛУЖИВАЮЩИЙ КООПЕРАТИВ ""ВОДОЛЕЙ""",СПОК ВОДОЛЕЙ,1205800005058,"442282, Пензенская обл., Белинский район, с. Кутеевка, ул. Центральная, д. 86", 53.093411, 43.630220,36.00,"Забор, очистка и распределение воды",https://spark-interfax.ru/penzenskaya-oblast-belinski-raion/koop-vodolei-inn-5802005732-ogrn-1205800005058-a776b144fe1204f6e053189aa8c05833
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЛАДЖ""",ООО ИЛАДЖ,5812006020,"442327, Пензенская обл., Городищенский район, с. Средняя Елюзань, ул. Вахитова, домовладение 24", 53.027004, 45.957207,86.21,Общая врачебная практика,https://spark-interfax.ru/penzenskaya-oblast-gorodishchenski-raion/ooo-iladzh-inn-5812006020-ogrn-1045801001102-420876186358476fb01c58599982c3ec
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ГАЛИНА""",СПК ГАЛИНА,5817003304,"442832, Пензенская обл., Колышлейский район, с. Колтовское, ул. Зеленая, д. 7 к. 0 кв. 2", 52.797943, 44.266773,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/penzenskaya-oblast-kolyshleiski-raion/koop-galina-inn-5817003304-ogrn-1025800812806-6178899207e27e1ce0531b9aa8c027ab
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ)ХОЗЯЙСТВО ""НИКУЛИНА Ю.В.""",КФХ НИКУЛИНА Ю.В.,1025800508470,"442224, Пензенская обл., Каменский район, пос. Тухачевский, ул. Тухачевского, д. 20А", 53.185001, 44.052907,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/penzenskaya-oblast-kamenski-raion/kfkh-nikulina-yu-v-inn-5815000570-ogrn-1025800508470-6906d9914ab0226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ РАЙОННОЕ АГРОПРОМЫШЛЕННОЕ ОБЪЕДИНЕНИЕ ""АЛЕЕВСКОЕ""",СПК РАО АЛЕЕВСКОЕ,5825000586,"442493, Пензенская обл., Неверкинский район, с. Алеево, ул. Центральная, д. 27", 52.787390, 46.869391,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/penzenskaya-oblast-neverkinski-raion/koop-aleevskoe-inn-5825000586-ogrn-1065803020568-951884f8b0d84040bf1f48629a801aa8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ ""ВОСТОК АГРО""",ООО АП ВОСТОК АГРО,5803026943,"442513, Пензенская обл, м.р-н Кузнецкий, с.п. Яснополянский сельсовет, д. 1, помещ. 2", 53.034188, 46.604758,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/penzenskaya-oblast-kuznetski-raion/ooo-ap-vostok-agro-inn-5803026943-ogrn-1155803001100-ccf7a56bf8104c3aac9d99f8a02b1431
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЗДОЛЬНОЕ""",ООО РАЗДОЛЬНОЕ,5806000742,"442041, Пензенская обл, м.р-н Башмаковский, с.п. Липовский сельсовет, с Кирилловка, ул Школьная, д. 11, помещ. 1 ЭТАЖ 1", 53.344210, 42.695884,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/penzenskaya-oblast-bashmakovski-raion/ooo-razdolnoe-inn-5806000742-ogrn-1225800001855-da11c31930ae3bede053259aa8c0af25
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ОБСЛУЖИВАЮЩИЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""РОСА""",СОПК РОСА,5820004259,"442566, Пензенская обл., Лопатинский район, с. Буденновка, ул. Шведская, д. 9", 52.616234, 45.606351,36.00,"Забор, очистка и распределение воды",https://spark-interfax.ru/penzenskaya-oblast-lopatinski-raion/koop-rosa-inn-5820004259-ogrn-1105803002326-6906d991af3e226ae0531b9aa8c04bb6
"ТОВАРИЩЕСТВО НА ВЕРЕ ""КУЛАГИН И КОМПАНИЯ""",ТНВ КУЛАГИН И КО,5826003050,"442650, Пензенская обл., Никольский район, рабочий пос. Сура, ул. Колхозная, д. 16", 53.884978, 45.769132,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/penzenskaya-oblast-nikolski-raion/tv-kulagin-i-ko-inn-5826003050-ogrn-1025800958875-61788992096b7e1ce0531b9aa8c027ab
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""РОДИНА РАДИЩЕВА""",СПК РОДИНА РАДИЩЕВА,5819001430,"442514, Пензенская обл., Кузнецкий район, с. Радищево, ул. Центральная, д. 104", 53.026184, 46.397033,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/penzenskaya-oblast-kuznetski-raion/koop-rodina-radishcheva-inn-5819001430-ogrn-1025800550896-ea5a63cd50be4983886741f91d0e6e55
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФРЕШТРЕЙД""",ООО ФРЕШТРЕЙД,5835141868,"440064, Пензенская обл, г.о. город Пенза, г Пенза, пр-кт Строителей, стр. 152Б, офис 32", 53.221108, 44.888261,46.31,Торговля оптовая фруктами и овощами,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-freshtreid-inn-5835141868-ogrn-1235800000556-f35f311183180470e053249aa8c0dd23
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧААДАЕВСКИЙ БРОЙЛЕР""",ООО ЧААДАЕВСКИЙ БРОЙЛЕР,5800006804,"442324, Пензенская обл, м.р-н Городищенский, с.п. Чаадаевский сельсовет, с Чаадаевка, ул Советская, зд. 112, ком. 1", 53.118141, 45.977282,01.47,Разведение сельскохозяйственной птицы,https://spark-interfax.ru/penzenskaya-oblast-gorodishchenski-raion/ooo-chaadaevski-broiler-inn-5800006804-ogrn-1245800005043-1dba20722b600e57e063259aa8c0bde4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССЫРЬЁ""",ООО РУССЫРЬЁ,5834112092,"440028, Пензенская обл, г.о. город Пенза, г Пенза, ул Овощная, д. 56", 53.223429, 44.953061,46.38.23,Торговля оптовая мукой и макаронными изделиями,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-russyre-inn-5834112092-ogrn-1155834001839-b4286b846499414bae20f949a5fcad8b
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГАТ""",ООО АГАТ,2106005838,"429320, Чувашская Республика - Чувашия, Канашский район, д. Малые Бикшихи, ул. Канашская, д. 61", 55.483732, 47.508036,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/ooo-agat-inn-2106005838-ogrn-1042134000050-0f7c4ed916b84b6d895dfe45a5107bbd
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА ""НИВА""",ООО АГРОФИРМА НИВА,2120003790,"429388, Чувашская Республика - Чувашия, Яльчикский район, с. Новые Шимкусы, ул. Центральная, д. 126", 55.157467, 47.884500,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yalchikski-raion/ooo-agrofirma-niva-inn-2120003790-ogrn-1082132000268-9e7e391fa02c4fda97c995f6a2867f83
