Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ К.Д. УШИНСКОГО"" Г. МАРИИНСКИЙ ПОСАД ЧУВАШСКОЙ РЕСПУБЛИКИ",МАОУ СОШ ИМ. К.Д. УШИНСКОГО Г. МАРИИНСКИЙ ПОСАД,1022102431020,"429572, Чувашская Республика - Чувашия, м.о. Мариинско-Посадский, г Мариинский Посад, ул Курчатова, зд. 19", 56.115135, 47.694865,85.13,Образование основное общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-mariinsko-posadski-raion/much-sosh-im-k-d-ushinskogo-g-mariinski-posad-inn-2111005880-ogrn-1022102431020-6906d9b1c06f226ae0531b9aa8c04bb6
"МЕСТНОЕ ОТДЕЛЕНИЕ ЧЕБОКСАРСКОГО ГОРОДСКОГО ОКРУГА ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""РОССИЙСКИЙ КРАСНЫЙ КРЕСТ""",МО ЧГО ООО РОССИЙСКИЙ КРАСНЫЙ КРЕСТ,1222100004114,"428027, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, ул Хузангая, д. 14, офис 314А", 56.094812, 47.275005,86.90.9,"Деятельность в области медицины прочая, не включенная в другие группировки",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/oo-rossiski-krasny-krest-inn-2130232415-ogrn-1222100004114-e0ab72c5b9d66dcfe053259aa8c0abda
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПЕРВО-ЧУРАШЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МАРИИНСКО-ПОСАДСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ПЕРВО-ЧУРАШЕВСКАЯ СОШ,1022102432428,"429562, Чувашская Республика - Чувашия, Мариинско-Посадский район, с. Первое Чурашево, ул. Школьная, д. 5", 55.945511, 47.684091,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-mariinsko-posadski-raion/mbu-pervo-churashevskaya-sosh-inn-2111005953-ogrn-1022102432428-6906d9b1c074226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПРИВОЛЖСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА "" МАРИИНСКО-ПОСАДСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ПРИВОЛЖСКАЯ ООШ,2111005897,"429570, Чувашская Республика - Чувашия, Мариинско-Посадский район, г. Мариинский Посад, ул. Чкалова, д. 61 к. Б", 56.084251, 47.758934,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-mariinsko-posadski-raion/mbu-privolzhskaya-oosh-inn-2111005897-ogrn-1032135001480-6906d9b1c078226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БОЛЬШЕШИГАЕВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МАРИИНСКО-ПОСАДСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ БОЛЬШЕШИГАЕВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА,1022102430910,"429585, Чувашская Республика - Чувашия, Мариинско-Посадский район, д. Большое Шигаево, ул. Центральная, д. 2", 55.996318, 47.703429,85.12,Образование начальное общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-mariinsko-posadski-raion/mbu-bolsheshigaevskaya-osnovnaya-obshcheobrazovatelnaya-shkola-inn-2111005907-ogrn-1022102430910-6906d9b1c071226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ №1"" Г. МАРИИНСКИЙ ПОСАД ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ГИМНАЗИЯ №1 Г. МАРИИНСКИЙ ПОСАД,1022102431230,"429570, Чувашская Республика - Чувашия, Мариинско-Посадский район, г. Мариинский Посад, ул. Июльская, д. 25", 56.115113, 47.719096,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-mariinsko-posadski-raion/mbu-gimnaziya-n-g-mariinski-posad-inn-2111005343-ogrn-1022102431230-6906d9b1c06e226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СУТЧЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МАРИИНСКО-ПОСАДСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ СУТЧЕВСКАЯ СОШ,1022102430756,"429587, Чувашская Республика - Чувашия, м.о. Мариинско-Посадский, д Сутчево, ул Новая, влд. 20", 56.082886, 47.694445,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-mariinsko-posadski-raion/mbu-sutchevskaya-sosh-inn-2111005368-ogrn-1022102430756-6906d9b1c075226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 38 ИМЕНИ ГЕРОЯ РОССИЙСКОЙ ФЕДЕРАЦИИ КОНСТАНТИНОВА ЛЕОНИДА СЕРГЕЕВИЧА"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ СОШ №38 Г.ЧЕБОКСАРЫ,1022100979801,"428022, Чувашская Республика - Чувашия, г. Чебоксары, ул. Космонавта Николаева А.Г., д. 31", 56.125380, 47.273452,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-sosh-n-g-cheboksary-inn-2127305487-ogrn-1022100979801-6906d9b1bf85226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №19 ""МЕЧТА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №19 МЕЧТА МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102633398,"429544, Чувашская Республика - Чувашия, Моргаушский район, с. Большой Сундырь, ул. Новая, д. 49", 56.113795, 46.742660,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-mechta-morgaushskogo-munitsipalnogo-okruga-inn-2112002810-ogrn-1022102633398-6906d9b1c4cf226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №17 ""РОДНИЧОК"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №17 РОДНИЧОК МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1152138000508,"429541, Чувашская Республика - Чувашия, Моргаушский район, д. Кадикасы, ул. Ягодная, д. 25", 56.083598, 46.900480,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-rodnichok-morgaushskogo-munitsipalnogo-okruga-inn-2112004494-ogrn-1152138000508-6906d9b1c3ea226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №3 ""СОЛНЫШКО"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №3 СОЛНЫШКО МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631616,"429530, Чувашская Республика - Чувашия, Моргаушский район, с. Моргауши, ул. 50 Лет Октября, д. 17", 55.970655, 46.774329,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-solnyshko-morgaushskogo-munitsipalnogo-okruga-inn-2112002715-ogrn-1022102631616-6906d9b1c4a1226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №8 ""КОЛОКОЛЬЧИК"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №8 КОЛОКОЛЬЧИК МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631715,"429540, Чувашская Республика - Чувашия, Моргаушский район, д. Москакасы, ул. Молодежная, д. 36", 56.051286, 46.757678,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-kolokolchik-morgaushskogo-munitsipalnogo-okruga-inn-2112002708-ogrn-1022102631715-6906d9b1c49e226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №9 ""УЛЫБКА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №9 УЛЫБКА МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631143,"429552, Чувашская Республика - Чувашия, Моргаушский район, д. Ярославка, ул. Центральная, д. 3", 55.996372, 46.597004,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-ulybka-morgaushskogo-munitsipalnogo-okruga-inn-2112002779-ogrn-1022102631143-6906d9b1c4a0226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №11 ""ВАСИЛЕК"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №11 ВАСИЛЕК МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631858,"429534, Чувашская Республика - Чувашия, Моргаушский район, с. Юськасы, ул. Совхозная, д. 2", 55.847823, 46.771509,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-vasilek-morgaushskogo-munitsipalnogo-okruga-inn-2112002803-ogrn-1022102631858-6906d9b1c4d1226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №5 ""РЯБИНУШКА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №5 РЯБИНУШКА МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631704,"429551, Чувашская Республика - Чувашия, Моргаушский район, с. Юнга, пер. Школьный, д. 3", 56.049673, 46.637936,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-ryabinushka-morgaushskogo-munitsipalnogo-okruga-inn-2112002659-ogrn-1022102631704-6906d9b1caa7226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №27 ""ПУТЕНЕ"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №27 ПУТЕНЕ МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102633376,"429530, Чувашская Республика - Чувашия, Моргаушский район, с. Моргауши, ул. Коммунальная, д. 5", 55.969314, 46.759816,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-putene-morgaushskogo-munitsipalnogo-okruga-inn-2112002666-ogrn-1022102633376-6906d9b1c4a4226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №4 ""БЕРЕЗКА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №4 БЕРЕЗКА МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102632595,"429530, Чувашская Республика - Чувашия, Моргаушский район, д. Сятракасы (Сятракасинское С/П), ул. Победы, д. 3", 55.940828, 46.800329,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-berezka-morgaushskogo-munitsipalnogo-okruga-inn-2112002786-ogrn-1022102632595-6906d9b1c4ce226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №7 ""РАДУГА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №7 РАДУГА МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631847,"429537, Чувашская Республика - Чувашия, Моргаушский район, д. Ярабайкасы, ул. Молодежная, д. 3", 56.002414, 46.886781,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-raduga-morgaushskogo-munitsipalnogo-okruga-inn-2112002793-ogrn-1022102631847-6906d9b1c4cd226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №13 ""МАЛЫШ"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №13 МАЛЫШ МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631693,"429536, Чувашская Республика - Чувашия, Моргаушский район, д. Одаркино, ул. Центральная, д. 5", 55.907754, 46.705318,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-malysh-morgaushskogo-munitsipalnogo-okruga-inn-2112002761-ogrn-1022102631693-6906d9b1c522226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №14 ""ЗОЛУШКА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №14 ЗОЛУШКА МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631869,"429530, Чувашская Республика - Чувашия, Моргаушский район, д. Падаккасы (Орининское С/П), ул. Школьная, д. 2", 55.833714, 46.768085,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-detski-sad-n-zolushka-morgaushskogo-munitsipalnogo-okruga-inn-2112002754-ogrn-1022102631869-6906d9b1c523226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЧУВАШСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ И.Н. УЛЬЯНОВА""",ФГБОУ ВО ЧГУ ИМ. И.Н. УЛЬЯНОВА,1022101274315,"428015, Чувашская Республика - Чувашия, г. Чебоксары, проспект Московский, д. 15", 56.145545, 47.224769,85.22,Образование высшее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/fgbu-chgu-im-i-n-ulyanova-inn-2129009412-ogrn-1022101274315-6906d9b1b8dc226ae0531b9aa8c04bb6
