Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОХЛЕБ""",ООО АГРОХЛЕБ,3663100534,"396310, Воронежская обл, м.р-н Новоусманский, с.п. Усманское 1-е, с Новая Усмань, ул Ленина, д. 272, ком. 213", 51.643473, 39.411891,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-novousmanski-raion/ooo-agrokhleb-inn-3663100534-ogrn-1133668047787-046ff129f2544df7bf79952931af919a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕММАШ""",ООО РЕММАШ,3623007673,"397350, Воронежская обл, м.р-н Поворинский, г.п. город Поворино, г Поворино, пер Никитинский, зд. 3А, офис 7", 51.199276, 42.240940,28.25,Производство промышленного холодильного и вентиляционного оборудования,https://spark-interfax.ru/voronezhskaya-oblast-povorinski-raion/ooo-remmash-inn-3623007673-ogrn-1173668007655-e0661eb9ff524f338030dc610cde98c0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛБИНО""",ООО КОЛБИНО,3626003162,"396372, Воронежская обл., Репьёвский район, с. Колбино, ул. Советская, зд. 36", 51.042910, 38.915101,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-repevski-raion/ooo-kolbino-inn-3626003162-ogrn-1043683006773-48a779a226834d48af38ac855e17617b
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕРМОЛОВСКОЕ""",ООО ЕРМОЛОВСКОЕ,3614004323,"397953, Воронежская обл., Лискинский район, с. Ермоловка, ул. Колхозная, д. 24", 51.192728, 39.441280,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-liskinski-raion/ooo-ermolovskoe-inn-3614004323-ogrn-1023601514408-66a4f33d28d6400aba8d65c496127d0e
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""РУСЬ""",СПК РУСЬ,3601010249,"396230, Воронежская обл., Аннинский район, с. Архангельское, ул. Пролетарская, д. 8", 51.437301, 40.922686,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-anninski-raion/koop-rus-inn-3601010249-ogrn-1093601000129-fb0041a93f9a4f8ebc674ad14ab799f6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧАПЛЫГИН""",ООО ЧАПЛЫГИН,3625018381,"396005, Воронежская обл, м.р-н Рамонский, с.п. Яменское, с Ямное, ул Дружбы, д. 1А, помещ. 9", 51.797467, 39.147669,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-ramonski-raion/ooo-chaplygin-inn-3625018381-ogrn-1233600001910-f3ec1ce231490910e053249aa8c04e56
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕРНОЗЕМЬЕ""",ООО ЧЕРНОЗЕМЬЕ,3601007800,"Воронежская обл., г. Воронеж, ул. Домостроителей, д. 51 кв. 51", 51.651350, 39.155707,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-chernozeme-inn-3601007800-ogrn-1023600514519-617889546ab27e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУПЕЦ""",ООО КУПЕЦ,3665082224,"394019, Воронежская обл., г. Воронеж, ул. 9 Января, д. 227 офис 2", 51.681137, 39.125207,46.3,"Торговля оптовая пищевыми продуктами, напитками и табачными изделиями",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-kupets-inn-3665082224-ogrn-1113668010642-e7dde14aa7a545bf97f0346bfb1048cc
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВАНГАРД""",АО АВАНГАРД,3611005181,"396503, Воронежская обл., Каменский район, с. Татарино, ул. Центральная, д. 27 пом. 2", 50.586718, 39.132193,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-kamenski-raion/ao-avangard-inn-3611005181-ogrn-1023601510536-e8f7ec8cf14843e28eee1ae23a15cfed
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАДЕЖДА""",ООО НАДЕЖДА,3602007312,"397706, Воронежская обл, м.р-н Бобровский, г.п. город Бобров, г Бобров, ул им.Зои Космодемьянской, зд. 23А", 51.095322, 40.027989,47.73,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),https://spark-interfax.ru/voronezhskaya-oblast-bobrovski-raion/ooo-nadezhda-inn-3602007312-ogrn-1023600529787-9789953928e44771b004368acb536e29
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСЛОВСКИЙ""",ООО МАСЛОВСКИЙ,3616008556,"396333, Воронежская обл., Новоусманский район, пос. 1-Го Отделения Совхоза ""Масловский"", ул. Ленина, зд. 41", 51.538214, 39.336145,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-novousmanski-raion/ooo-maslovski-inn-3616008556-ogrn-1043675000280-32d53f3f693a4d4e9f6da8b5af11aff3
КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ВЯЗОВСКОГО АЛЕКСАНДРА ЮРЬЕВИЧА,К Х-ВО ВЯЗОВСКОГО А.Ю.,1023600510823,"396253, Воронежская обл., Аннинский район, пгт. Анна, ул. Крупской, д. 74", 51.498222, 40.410648,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-anninski-raion/kfkh-k-kh-vo-vyazovskogo-a-yu-inn-3601001170-ogrn-1023600510823-6906d94ba86a226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМСОМОЛЬСКОЕ""",ООО КОМСОМОЛЬСКОЕ,3601009395,"396250, Воронежская обл., Аннинский район, пгт. Анна, ул. Коммунальная, д. 87", 51.484923, 40.423903,01.1,Выращивание однолетних культур,https://spark-interfax.ru/voronezhskaya-oblast-anninski-raion/ooo-komsomolskoe-inn-3601009395-ogrn-1073601000054-633356ae527a405b908fa94044ffd74c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОРЕСУРС""",ООО АГРОРЕСУРС,3601111494,"394018, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Пушкинская, д. 4А, офис 205", 51.663875, 39.200831,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-agroresurs-inn-3601111494-ogrn-1143668055541-03cf9f8b7b274ddbac9b086482d9271d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРАЛЬНЫЙ РЫНОК""",ООО ЦЕНТРАЛЬНЫЙ РЫНОК,3664205804,"394018, Воронежская обл., г. Воронеж, ул. Пушкинская, д. 8 офис 1", 51.662524, 39.196110,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-tsentralny-rynok-inn-3664205804-ogrn-1153668015742-ca7e29b5225d4ddc8f895c0e300804d6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРИБАНОВСКАЯ СЕМЕННАЯ СТАНЦИЯ""",ООО ГРИБАНОВСКАЯ СЕМЕННАЯ СТАНЦИЯ,3609006653,"397240, Воронежская обл., Грибановский район, пгт. Грибановский, ул. Чкалова, д. 4 офис 4", 51.471613, 41.980980,01.61,Предоставление услуг в области растениеводства,https://spark-interfax.ru/voronezhskaya-oblast-gribanovski-raion/ooo-gribanovskaya-semennaya-stantsiya-inn-3609006653-ogrn-1103604000500-24836bbb008a41e890c6a7d4278b9de3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛИНКА""",ООО КАЛИНКА,3610008503,"397607, Воронежская обл., Калачеевский район, с. Новая Криуша, ул. Советская, д. 92", 50.260146, 41.299086,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-kalacheevski-raion/ooo-kalinka-inn-3610008503-ogrn-1033680000617-a57b60ed3ba841eab9ca53cd3c9ea412
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПАВЛОВСКАЯ МАШИННО-ТЕХНОЛОГИЧЕСКАЯ СТАНЦИЯ""",ЗАО ПАВЛОВСКАЯ МТС,3620005981,"396420, Воронежская обл., Павловский район, г. Павловск, ул. Строительная, д. 8 к. А", 50.448074, 40.161502,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-pavlovski-raion/ao-pavlovskaya-mts-inn-3620005981-ogrn-1023601069953-a54fd12435ff401eac38057b61020f3e
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОТЕХ-ГАРАНТ"" ХЛЕБОРОДНОЕ",ООО АГРОТЕХ-ГАРАНТ ХЛЕБОРОДНОЕ,3601009606,"396246, Воронежская обл., Аннинский район, с. Хлебородное, ул. Мира, д. 2", 51.470034, 40.696864,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-anninski-raion/ooo-agrotekh-garant-khleborodnoe-inn-3601009606-ogrn-1073601000660-9d54ecd5a1f94c5cbbc722b864ac8461
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОРОНЕЖПИЩЕПРОДУКТ""",ООО ВОРОНЕЖПИЩЕПРОДУКТ,3616007880,"396302, Воронежская обл., Новоусманский район, с. Новая Усмань, ул. Полевая, д. 50Г", 51.607920, 39.370122,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-novousmanski-raion/ooo-voronezhpishcheprodukt-inn-3616007880-ogrn-1023600933619-8574198a148e468cad726395c4c82f83
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФЕРМЕРСКОЕ ХОЗЯЙСТВО ""ВИКТОРИЯ""",ООО Ф.Х. ВИКТОРИЯ,3625006026,"396941, Воронежская обл., Рамонский район, с. Большая Верейка", 52.015579, 38.936077,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-ramonski-raion/ooo-viktoriya-inn-3625006026-ogrn-1033600026250-95a760780828459c979831f34c362557
"СЕЛЬСКОХОЗЯЙСТВЕННАЯ АРТЕЛЬ ""ЛУГОВОЕ""",СХА ЛУГОВОЕ,3603005318,"396752, Воронежская обл., Богучарский район, с. Луговое, ул. Мира, д. 49", 49.910662, 40.329839,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-bogucharski-raion/kolkhoz-lugovoe-inn-3603005318-ogrn-1023601073913-9c1642e5e6b94cc69fbe46f51f566e43
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОРОБЬЕВКААГРО""",ООО ВОРОБЬЕВКААГРО,3608005618,"397557, Воронежская обл, м.р-н Воробьёвский, с.п. Никольское 1-е, с Никольское 1-е, пл Борцов Революции, д. 2", 50.589186, 41.149890,01.1,Выращивание однолетних культур,https://spark-interfax.ru/voronezhskaya-oblast-vorobevski-raion/ooo-vorobevkaagro-inn-3608005618-ogrn-1093610001154-9d86678c43414f0cb3f41f6f92ecef0d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОЛОТОЙ ПОЧАТОК""",ООО ЗОЛОТОЙ ПОЧАТОК,3620011640,"396456, Воронежская обл., Павловский район, с. Александровка Донская, ул. Пролетарская, зд. 1А", 50.513941, 40.066428,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-pavlovski-raion/ooo-zolotoi-pochatok-inn-3620011640-ogrn-1153668023024-694969bea9294b6f9784fb16b340538a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИТО""",ООО ЖИТО,3628010775,"396951, Воронежская обл., Семилукский район, с. Латное, ул. Советская, д. 90", 51.687035, 38.912120,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-semilukski-raion/ooo-zhito-inn-3628010775-ogrn-1063628010632-5fd309ba3d094704bf3f0b287e734a04
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУТЫРКИ""",ООО БУТЫРКИ,3626003405,"396380, Воронежская обл., Репьёвский район, с. Бутырки, ул. Дружбы, д. 1А", 51.062236, 38.617656,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-repevski-raion/ooo-butyrki-inn-3626003405-ogrn-1063619008936-210496bd7de34711be30c0cc77e336e9
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАССВЕТ""",ООО РАССВЕТ,3626003268,"396370, Воронежская обл., Репьёвский район, с. Осадчее, ул. Мира, д. 149", 51.157513, 38.588230,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-repevski-raion/ooo-rassvet-inn-3626003268-ogrn-1053683011799-8c4a28e19f574c6fa54f03720eba1b05
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОТОН""",ООО ФОТОН,3604001877,"397160, Воронежская обл., Борисоглебский район, г. Борисоглебск, ул. Третьяковская, д. 4", 51.366590, 42.087319,46.21,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",https://spark-interfax.ru/voronezhskaya-oblast-borisoglebsk/ooo-foton-inn-3604001877-ogrn-1023600606138-46cf6237bb17495ea70dabbf240ce710
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОКАЙ""",ООО ТОКАЙ,3601007535,"396232, Воронежская обл., Аннинский район, с. Дерябкино, ул. Мира, д. 13", 51.522187, 40.935563,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-anninski-raion/ooo-tokai-inn-3601007535-ogrn-1023600510383-c900b1003f084e46acf3835e61862864
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛОШИНСКОЕ""",ООО ВОЛОШИНСКОЕ,3619009318,"397807, Воронежская обл., Острогожский район, пос. Центрального Отделения Свх Острогожский, ул. Центральная, д. 21 ком. 6", 50.887171, 38.858035,01.25.1,Выращивание прочих плодовых и ягодных культур,https://spark-interfax.ru/voronezhskaya-oblast-ostrogozhski-raion/ooo-voloshinskoe-inn-3619009318-ogrn-1063619008375-ea2956d9851548b3b6e7e4be3dcc72de
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА ""ПОДГОРНОЕ""",ООО АГРОФИРМА ПОДГОРНОЕ,3627024060,"396620, Воронежская обл., Россошанский район, с. Подгорное, ул. Пролетарская, д. 16А", 50.184132, 39.539596,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-rossoshanski-raion/ooo-agrofirma-podgornoe-inn-3627024060-ogrn-1073627002866-5da7a66d7fca411990ced0bd3dce7b04
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИУМФ""",ООО ТРИУМФ,3663126035,"394004, Воронежская обл., г. Воронеж, проспект Ленинский, д. 43А офис 812", 51.646954, 39.238714,46.72,Торговля оптовая металлами и металлическими рудами,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-triumf-inn-3663126035-ogrn-1173668012980-a7b90ad3e6954a609d78335759a7dcc2
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГУБАРИ""",ООО ГУБАРИ,3604013590,"397143, Воронежская обл., Борисоглебский район, с. Губари", 51.513958, 42.555843,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-borisoglebsk/ooo-gubari-inn-3604013590-ogrn-1023600609614-c089f5d38ed94fbaa8b24df00776ae4c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАДНИЦКОЕ""",ООО СТАДНИЦКОЕ,3628009466,"396917, Воронежская обл., Семилукский район, с. Стадница, ул. Анастасии Бородкиной, д. 107", 51.824462, 38.746014,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-semilukski-raion/ooo-stadnitskoe-inn-3628009466-ogrn-1033676503431-2035ba475172476da4245fadd5936815
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГРАНТ АГРО""",ЗАО ГРАНТ АГРО,3620006047,"396420, Воронежская обл., г. Павловск, з-д Промплощадка Оао Павловскгранит", 50.452021, 40.139966,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-pavlovski-raion/ao-grant-agro-inn-3620006047-ogrn-1023601071922-617889545bb47e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОЭКОЛОГИЯ""",ООО АГРОЭКОЛОГИЯ,3632005665,"394000, Воронежская обл., г. Воронеж, проспект Революции, д. 37", 51.666947, 39.206765,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-agroekologiya-inn-3632005665-ogrn-1063601006700-658f1ac2d51a4cfeae365e4e401659f9
"АССОЦИАЦИЯ КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВ ТАЛОВСКОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ ""ТАЛОВСКАЯ""",АССОЦИАЦИЯ КФХ ТАЛОВСКАЯ,1023601357361,"397480, Воронежская обл., рабочий пос. Таловая, ул. Советская, д. 135", 51.118755, 40.722263,99999,99999,https://spark-interfax.ru/voronezhskaya-oblast-talovski-raion/okfkh-talovskaya-inn-3629003178-ogrn-1023601357361-6906d94c164d226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОБЕДА""",ООО ПОБЕДА,3613004384,"396351, Воронежская обл., Каширский район, с. Каширское, ул. 3 Интернационала, д. 84", 51.418593, 39.618955,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-kashirski-raion/ooo-pobeda-inn-3613004384-ogrn-1063616012900-afcbb1025803459a9f99b69fcd51217c
"КРЕСТЬЯНСКОЕ ФЕРМЕРСКОЕ ХОЗЯЙСТВО "" КОЛОС""",КФХКОЛОС,1023601496170,"396363, Воронежская обл., Каширский район, с. Данково, ул. Новая, д. 2", 51.293507, 39.526703,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-kashirski-raion/kfkh-kolos-inn-3613000710-ogrn-1023601496170-6906d94c03a2226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КФХ АГРОАЛЬЯНС""",ООО КФХ АГРОАЛЬЯНС,3665806692,"394091, Воронежская обл., г. Воронеж, проспект Патриотов, д. 60 офис 7", 51.648668, 39.098113,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-kfkh-agroalyans-inn-3665806692-ogrn-1193668030632-905c6be995d36f4fe0531b9aa8c0d354
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИВА""",ООО НИВА,3620007555,"396448, Воронежская обл., Павловский район, с. Шувалов, ул. Советская, д. 1", 50.512852, 40.491241,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/voronezhskaya-oblast-pavlovski-raion/ooo-niva-inn-3620007555-ogrn-1023601073748-72b9fdae590e42cfaf0112cc23ffca7b
"КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ""ПШЕНИЧНОЕ""",КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ПШЕНИЧНОЕ,1033664503927,"396643, Воронежская обл., Россошанский район, с. Жилино", 49.900547, 39.418507,99999,99999,https://spark-interfax.ru/voronezhskaya-oblast-rossoshanski-raion/pshenichnoe-inn-3627002620-ogrn-1033664503927-6178895470067e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОГРУПП""",ООО АГРОГРУПП,3603008950,"396790, Воронежская обл, м.р-н Богучарский, с.п. Первомайское, х Батовка, ул Авиаторов, д. 4, помещ. 2", 49.599336, 40.541587,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-bogucharski-raion/ooo-agrogrupp-inn-3603008950-ogrn-1213600009886-be0425bd801c10a2e053219aa8c0be3d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛ-ЭНЕРГОСЕРВИС""",ООО ПЛ-ЭНЕРГОСЕРВИС,3666270397,"396034, Воронежская обл, м.р-н Рамонский, с.п. Новоживотинновское, д Медовка, ул Малахитовая, д. 108", 51.854495, 39.178284,42.22,Строительство коммунальных объектов для обеспечения электроэнергией и телекоммуникациями,https://spark-interfax.ru/voronezhskaya-oblast-ramonski-raion/ooo-pl-energoservis-inn-3666270397-ogrn-1243600005450-1606b40839b778d8e063259aa8c00cf8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАССВЕТ""",ООО РАССВЕТ,3612008876,"396700, Воронежская обл, м.р-н Кантемировский, с.п. Митрофановское, с Митрофановка, ул Большевик, д. 32", 49.973275, 39.680566,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-kantemirovski-raion/ooo-rassvet-inn-3612008876-ogrn-1213600019742-fe4de6365b42468997f5ce5af347e04e
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛЬВИК""",ООО ОЛЬВИК,3612008724,"396730, Воронежская обл., Кантемировский район, рабочий пос. Кантемировка, ул. Буденного, д. 23", 49.699414, 39.857348,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/voronezhskaya-oblast-kantemirovski-raion/ooo-olvik-inn-3612008724-ogrn-1183668039280-779bf6832374797fe0531b9aa8c0eece
"КРЕДИТНЫЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""НИЖНЕДЕВИЦКИЙ""",КСП КООПЕРАТИВ НИЖНЕДЕВИЦКИЙ,3615003717,"396870, Воронежская обл., с. Нижнедевицк, ул. Братьев Серых, д. 6", 51.543349, 38.364492,64.92.1,Деятельность по предоставлению потребительского кредита,https://spark-interfax.ru/voronezhskaya-oblast-nizhnedevitski-raion/pk-nizhnedevitski-inn-3615003717-ogrn-1063628007695-6906d94c3edf226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАРЯ-2""",ООО ЗАРЯ-2,3617005445,"397421, Воронежская обл., Новохоперский район, пос. Березовка, ул. Премяковская", 51.061695, 41.238705,03.2,Рыбоводство,https://spark-interfax.ru/voronezhskaya-oblast-novokhoperski-raion/ooo-zarya-inn-3617005445-ogrn-1023600989697-28e922033f364b189ec3e6411ca76364
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЗРОЖДЕНИЕ""",ООО ВОЗРОЖДЕНИЕ,3625007608,"394090, Воронежская обл., г. Воронеж, ул. Чебышева, д. 10 кв. 76", 51.599218, 39.254452,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-vozrozhdenie-inn-3625007608-ogrn-1033600062143-6d3f57168df94359957ecbdaaa55a3c4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕТОННЫЕ ТЕХНОЛОГИИ""",ООО БЕТОННЫЕ ТЕХНОЛОГИИ,3631009145,"396840, Воронежская обл, м.р-н Хохольский, г.п. Хохольское, рп Хохольский, ул Карла Маркса, д. 5А, помещ. 17", 51.575902, 38.788267,46.73.6,Торговля оптовая прочими строительными материалами и изделиями,https://spark-interfax.ru/voronezhskaya-oblast-khokholski-raion/ooo-betonnye-tekhnologii-inn-3631009145-ogrn-1213600016860-c1510b13d7382fb6e053219aa8c02cd3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРБАС-ТУР""",ООО КАРБАС-ТУР,2901320955,"163001, Архангельская обл, г.о. город Архангельск, г Архангельск, пр-кт Троицкий, д. 184, кв. 54", 64.561441, 40.529136,79.12,Деятельность туроператоров,https://spark-interfax.ru/arkhangelskaya-oblast-arkhangelsk/ooo-karbas-tur-inn-2901320955-ogrn-1252900001530-30faaf8e017c7489e063269aa8c0c25d
"КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ""ЛИГА""",КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ЛИГА,1023600613761,"397226, Воронежская обл, м.р-н Грибановский, с.п. Новогольеланское, с Новогольелань, ул Советская, зд. 1", 51.519892, 41.264130,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-gribanovski-raion/kfkh-liga-inn-3609000595-ogrn-1023600613761-6906d94b9f98226ae0531b9aa8c04bb6
"АССОЦИАЦИЯ КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВ ТАЛОВСКОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ ""ТАЛОВСКАЯ""",АССОЦИАЦИЯ КФХ ТАЛОВСКАЯ,1023601357361,"397480, Воронежская обл., рабочий пос. Таловая, ул. Советская, д. 135", 51.118755, 40.722263,99999,99999,https://spark-interfax.ru/voronezhskaya-oblast-talovski-raion/okfkh-talovskaya-inn-3629003178-ogrn-1023601357361-6906d94c164d226ae0531b9aa8c04bb6
